Miejscowosc;Termin;Cena;LiczbaOsob
Mumbai;2020-08-16;257;14
Mumbai;2024-05-22;257;4
Mumbai;2022-05-23;257;34
Mumbai;2024-12-21;257;24
Mumbai;2025-06-24;257;28
Mumbai;2020-09-09;257;15
Bergen;2023-07-25;86;17
Bergen;2024-11-29;86;7
Bergen;2024-09-04;86;9
Bergen;2024-05-16;86;28
Bergen;2020-01-02;86;21
Bergen;2024-10-23;86;25
Bergen;2024-06-24;86;15
Bergen;2020-10-22;86;17
Bergen;2020-04-02;86;10
Bergen;2025-08-29;86;19
Bergen;2023-07-18;86;35
Bergen;2020-12-26;86;43
Bergen;2023-08-01;86;19
Bergen;2025-05-17;86;5
Warsaw;2025-05-03;303;5
Warsaw;2024-11-07;303;28
Warsaw;2022-02-24;303;34
Warsaw;2020-09-27;303;30
Warsaw;2020-09-04;303;29
Warsaw;2022-07-14;303;14
Warsaw;2024-05-09;303;15
Warsaw;2022-11-09;303;24
Warsaw;2024-06-25;303;22
Warsaw;2023-01-06;303;50
Warsaw;2020-12-12;303;4
Warsaw;2020-08-09;303;7
Istanbul;2023-11-03;382;12
Istanbul;2024-10-03;382;21
Istanbul;2025-10-25;382;14
Istanbul;2022-04-05;382;31
Istanbul;2025-11-25;382;18
Istanbul;2024-11-03;382;12
Ostrava;2023-05-22;176;34
Ostrava;2022-12-29;176;14
Ostrava;2025-10-17;176;9
Ostrava;2022-11-09;176;16
Ostrava;2025-09-08;176;19
Copenhagen;2022-11-25;322;11
Copenhagen;2021-10-31;322;24
Copenhagen;2024-02-01;322;25
Copenhagen;2024-12-04;322;14
Copenhagen;2023-04-07;322;18
Copenhagen;2025-10-25;322;3
Copenhagen;2022-01-29;322;43
Copenhagen;2020-11-07;322;19
Copenhagen;2023-11-05;322;33
Copenhagen;2025-09-03;322;23
Copenhagen;2021-11-20;322;20
Copenhagen;2020-10-04;322;31
Copenhagen;2022-07-11;322;31
Berlin;2025-02-13;48;21
Berlin;2024-07-18;48;26
Berlin;2025-03-02;48;20
Berlin;2023-06-12;48;43
Berlin;2024-02-04;48;28
Berlin;2021-02-06;48;21
Berlin;2024-11-24;48;34
Berlin;2020-12-24;48;9
Munich;2020-02-06;277;23
Munich;2022-01-18;277;13
Munich;2022-12-29;277;15
Dubrovnik;2025-04-14;341;8
Dubrovnik;2025-08-04;341;45
Dubrovnik;2021-07-10;341;7
Dubrovnik;2025-02-20;341;29
Dubrovnik;2025-12-01;341;17
Dubrovnik;2025-05-07;341;16
Dubrovnik;2023-02-14;341;11
Dubrovnik;2025-01-05;341;27
Dubrovnik;2023-11-10;341;27
Dubrovnik;2020-04-23;341;20
Burgas;2024-09-17;244;33
Burgas;2020-12-21;244;15
Burgas;2025-01-08;244;33
Burgas;2025-11-18;244;5
Burgas;2021-04-07;244;17
Burgas;2025-05-31;244;16
Burgas;2022-05-05;244;3
Burgas;2022-12-12;244;25
Burgas;2024-08-03;244;6
Burgas;2021-10-06;244;44
Burgas;2025-10-31;244;15
Burgas;2021-09-08;244;41
Burgas;2022-06-27;244;11
Burgas;2024-03-03;244;23
Burgas;2025-06-13;244;30
Burgas;2022-05-11;303;34
Burgas;2025-05-14;303;12
Burgas;2025-03-06;303;23
Burgas;2023-05-30;303;15
Burgas;2025-11-05;303;25
Burgas;2022-03-14;303;7
Burgas;2024-10-04;303;29
Burgas;2023-04-23;303;14
Burgas;2021-01-25;303;10
Burgas;2025-10-18;303;30
Burgas;2025-12-01;303;22
Hammamet;2024-10-20;255;24
Hammamet;2022-07-30;255;39
Hammamet;2024-02-11;255;13
Hammamet;2023-02-16;255;27
Hammamet;2025-11-10;255;25
Hammamet;2021-06-16;255;7
Hammamet;2020-05-03;255;24
Hammamet;2020-09-28;255;15
Hammamet;2021-08-25;255;4
Hammamet;2023-10-28;255;3
Hammamet;2023-11-09;255;10
Hammamet;2020-11-16;255;7
Hammamet;2023-04-03;255;15
Hammamet;2022-04-10;255;9
Hammamet;2025-09-20;255;12
Edinburgh;2024-09-16;202;41
Edinburgh;2022-07-19;202;42
Edinburgh;2020-10-30;202;7
Edinburgh;2021-07-20;202;11
Edinburgh;2022-05-14;202;3
Edinburgh;2023-06-11;202;10
Edinburgh;2024-05-26;202;24
Edinburgh;2024-07-06;202;21
Sydney;2023-07-19;284;21
Sydney;2021-12-16;284;43
Sydney;2024-05-25;284;6
Porto;2024-04-16;228;15
Porto;2024-04-17;228;36
Porto;2024-11-03;228;31
Porto;2021-07-12;228;15
Porto;2024-09-27;228;25
Porto;2023-11-30;228;37
Porto;2021-12-03;228;26
Porto;2023-06-03;228;22
Porto;2021-11-27;228;3
Porto;2025-04-26;228;33
Porto;2022-04-13;228;3
Montreal;2022-12-09;234;6
Montreal;2020-03-21;234;17
Montreal;2020-11-20;234;18
Montreal;2024-12-18;234;6
Montreal;2020-07-21;234;25
Montreal;2023-11-25;234;11
Montreal;2021-10-21;234;5
Montreal;2025-05-10;234;28
Montreal;2021-06-28;234;23
Montreal;2020-09-25;234;9
Montreal;2022-07-30;234;17
Mumbai;2025-06-26;280;26
Mumbai;2022-04-11;280;21
Mumbai;2024-10-05;280;13
Mumbai;2021-10-29;280;21
Mumbai;2021-06-28;280;23
Mumbai;2023-03-29;280;20
Mumbai;2021-02-23;280;17
Mumbai;2025-08-07;280;37
Mumbai;2020-09-19;280;24
Mumbai;2023-07-02;280;16
Mumbai;2020-10-12;280;32
Mumbai;2023-01-17;280;14
Mumbai;2021-01-02;280;5
Delhi;2024-06-10;263;11
Delhi;2020-10-01;263;14
Delhi;2022-07-13;263;38
Delhi;2020-11-15;263;18
Delhi;2022-06-06;263;20
Delhi;2024-08-28;263;22
Delhi;2024-08-09;263;17
Delhi;2025-03-17;263;3
Delhi;2023-08-11;263;36
Delhi;2023-09-12;263;8
Delhi;2021-10-04;263;19
Delhi;2025-08-21;263;26
Delhi;2024-07-23;263;17
Venice;2025-01-14;121;37
Venice;2025-05-04;121;15
Venice;2024-06-23;121;45
Rotterdam;2022-04-29;239;27
Rotterdam;2023-10-01;239;36
Rotterdam;2020-05-15;239;13
Rotterdam;2024-12-16;239;6
Rotterdam;2020-07-20;239;27
Rotterdam;2021-05-07;239;10
Rotterdam;2021-08-20;239;20
Rotterdam;2025-03-29;239;3
New York;2021-03-22;68;31
New York;2024-04-07;68;9
New York;2021-11-16;68;10
Salzburg;2022-01-29;156;7
Salzburg;2025-08-05;156;25
Salzburg;2022-01-20;156;19
Salzburg;2025-01-12;156;17
Salzburg;2023-06-23;156;43
Krakow;2022-06-17;285;9
Dublin;2025-10-30;283;42
Dublin;2021-01-09;283;21
Dublin;2023-01-14;283;34
Dublin;2025-01-25;283;37
Dublin;2023-04-26;283;30
Dublin;2025-06-06;283;39
Dublin;2024-08-27;283;38
Dublin;2020-07-23;283;15
Cairo;2025-02-26;197;39
Cairo;2024-12-24;197;16
Gothenburg;2022-07-12;224;17
Gothenburg;2020-09-18;224;35
Gothenburg;2025-08-10;224;7
Gothenburg;2023-05-18;224;14
Gothenburg;2021-06-16;224;24
Gothenburg;2025-07-20;224;16
Gothenburg;2021-11-14;224;23
Gothenburg;2025-12-02;224;46
Gothenburg;2024-06-25;224;36
Burgas;2021-04-21;79;14
Dubrovnik;2024-03-16;151;10
Dubrovnik;2022-05-15;151;21
Dubrovnik;2024-07-16;151;42
Dubrovnik;2024-10-24;151;34
Dubrovnik;2023-04-14;151;36
Dubrovnik;2025-08-02;151;14
Dubrovnik;2021-06-18;151;37
Akureyri;2020-07-23;367;18
Akureyri;2023-03-21;367;19
Akureyri;2020-02-26;367;18
Aarhus;2025-04-13;385;13
Aarhus;2024-06-14;385;12
Aarhus;2020-05-15;385;29
Aarhus;2025-05-21;385;19
Aarhus;2023-12-16;385;23
Paris;2024-07-27;308;35
Paris;2020-05-31;308;15
Paris;2021-02-15;308;7
Paris;2021-09-16;308;8
Cork;2025-10-15;382;25
Cork;2020-10-22;382;35
Cork;2024-12-15;382;17
Cork;2023-07-03;382;15
Cork;2025-02-25;382;29
Cork;2021-04-02;382;12
Cork;2024-11-05;382;5
Cork;2025-06-22;382;29
Cork;2022-08-09;382;33
Cork;2022-03-20;382;22
Cork;2025-12-26;382;32
Split;2021-04-16;203;35
Split;2023-11-25;203;32
Split;2024-08-20;203;16
Split;2022-10-13;203;31
Split;2022-10-30;203;33
Split;2025-07-11;203;11
Split;2021-07-29;203;8
Split;2021-05-29;203;29
Split;2025-12-05;203;42
Split;2020-03-07;203;29
Split;2024-06-15;203;26
Split;2022-07-17;203;35
Split;2022-04-04;203;49
Split;2024-09-15;203;12
Barcelona;2020-03-20;144;39
Barcelona;2022-12-23;144;18
Barcelona;2022-09-09;144;28
Barcelona;2025-04-09;144;23
Barcelona;2022-12-13;144;41
Barcelona;2023-02-07;144;26
Barcelona;2023-03-10;144;9
Barcelona;2023-06-19;144;10
Barcelona;2022-06-23;144;11
Barcelona;2024-12-03;144;21
Rome;2025-01-03;358;43
Rome;2022-12-05;358;8
Rome;2024-10-23;358;15
Rome;2023-11-22;358;5
Rome;2021-07-16;358;12
Rome;2020-05-18;358;31
Rome;2025-02-24;358;30
Rome;2021-06-03;358;25
Rome;2022-07-16;358;13
Rome;2022-04-24;358;28
Rome;2025-06-03;358;36
Rome;2022-03-01;358;28
Rome;2020-10-30;358;19
Rome;2024-07-27;358;6
Rome;2020-10-07;358;38
Antalya;2021-12-28;100;5
Antalya;2024-02-19;100;36
Antalya;2022-03-26;100;13
Antalya;2025-02-19;100;31
Antalya;2024-03-26;100;43
Antalya;2021-04-04;100;9
Antalya;2023-06-07;100;19
Antalya;2022-08-28;100;16
Antalya;2022-11-10;100;20
Antalya;2020-09-27;100;31
Antalya;2024-12-12;100;29
Antalya;2022-09-03;100;26
Brussels;2025-05-13;206;31
Brussels;2022-04-16;206;27
Brussels;2021-07-20;206;43
Brussels;2020-04-14;206;32
Brussels;2020-12-30;206;16
Brussels;2021-09-03;206;25
Brussels;2025-03-16;206;23
Brussels;2022-08-03;206;12
Brussels;2024-04-08;206;21
Brussels;2025-06-02;206;24
Brussels;2020-01-08;206;14
Brussels;2024-02-24;206;21
Brussels;2024-08-10;206;17
Valencia;2025-03-03;222;8
Valencia;2022-10-16;222;9
Valencia;2022-09-23;222;24
Valencia;2025-12-23;222;32
Burgas;2024-02-17;373;44
Burgas;2024-05-13;373;9
Burgas;2023-09-30;373;6
Burgas;2023-10-10;373;22
Burgas;2025-01-03;373;21
Burgas;2025-03-21;373;21
Burgas;2022-11-03;373;19
Burgas;2024-07-13;373;13
Burgas;2020-07-25;373;43
Burgas;2024-04-22;373;17
Burgas;2020-11-06;373;26
Burgas;2023-12-01;373;7
Casablanca;2023-01-25;159;5
Casablanca;2021-09-24;159;23
Casablanca;2025-04-13;159;40
Casablanca;2025-09-21;159;12
Casablanca;2021-04-10;159;38
Warsaw;2020-03-11;354;11
Warsaw;2024-11-09;354;5
Warsaw;2022-11-01;354;13
Warsaw;2022-12-23;354;5
Warsaw;2025-05-26;354;16
Warsaw;2025-12-22;354;28
Warsaw;2020-11-01;354;8
Antwerp;2024-01-23;331;38
Antwerp;2024-08-28;331;24
Antwerp;2024-04-15;331;12
Antwerp;2022-04-15;331;27
Antwerp;2023-09-08;331;24
Antwerp;2021-05-25;331;5
Antwerp;2022-01-24;331;18
Antwerp;2021-07-14;331;6
Antwerp;2024-12-07;331;21
Antwerp;2022-09-25;331;17
Antwerp;2025-09-14;331;25
Antwerp;2023-07-24;331;18
Antwerp;2022-03-28;331;23
Antwerp;2025-01-27;331;20
Copenhagen;2022-08-14;92;32
Copenhagen;2021-12-18;92;29
Copenhagen;2021-07-22;92;15
Copenhagen;2025-02-03;92;8
Copenhagen;2024-01-12;92;5
Casablanca;2024-06-10;49;30
Casablanca;2021-04-22;49;13
Casablanca;2023-10-07;49;28
Casablanca;2020-10-14;49;10
Casablanca;2025-05-26;49;5
Casablanca;2020-12-13;49;14
Casablanca;2025-02-11;49;16
Casablanca;2023-08-22;49;32
New York;2022-08-08;50;11
New York;2022-07-27;50;13
New York;2024-05-26;50;13
New York;2023-06-02;50;27
Casablanca;2022-01-30;42;11
Casablanca;2023-02-19;42;7
Porto;2023-03-21;391;36
Porto;2025-09-23;391;16
Porto;2024-10-01;391;23
Porto;2025-12-10;391;43
Zurich;2021-07-14;193;30
Zurich;2022-05-04;193;19
Zurich;2023-12-06;193;15
Tokyo;2025-01-11;203;26
Tokyo;2024-07-12;203;42
Tokyo;2020-12-21;203;22
Tokyo;2022-12-19;203;28
Tokyo;2022-06-30;203;20
Tokyo;2022-04-16;203;18
Tokyo;2024-09-25;203;49
Tokyo;2024-05-31;203;6
Copenhagen;2020-04-06;184;23
Copenhagen;2025-02-17;184;28
Copenhagen;2025-10-01;184;10
Copenhagen;2023-11-26;184;6
Copenhagen;2024-01-21;184;21
Copenhagen;2021-08-29;184;36
Copenhagen;2023-11-09;184;9
Copenhagen;2023-10-06;184;28
Salzburg;2020-06-03;71;14
Salzburg;2023-11-21;71;20
Salzburg;2022-04-19;71;20
Salzburg;2024-06-02;71;23
Salzburg;2024-03-26;71;20
Salzburg;2021-03-10;71;21
Salzburg;2021-04-19;71;3
Salzburg;2021-10-15;71;32
Salzburg;2024-01-24;71;19
Salzburg;2020-01-14;71;24
Salzburg;2024-05-11;71;24
Salzburg;2020-02-08;71;28
Salzburg;2025-11-23;71;24
Osaka;2021-05-14;290;45
Osaka;2024-07-30;290;29
Osaka;2025-07-01;290;12
Osaka;2025-04-04;290;14
Osaka;2020-10-11;290;27
Osaka;2024-09-22;290;4
Osaka;2022-05-09;290;17
Osaka;2025-05-06;290;18
Osaka;2021-02-24;290;28
Delhi;2021-11-16;221;37
Delhi;2025-06-10;221;24
Delhi;2025-07-11;221;21
Delhi;2023-01-21;221;4
Salzburg;2022-08-10;320;23
Salzburg;2025-08-02;320;16
Salzburg;2021-07-25;320;21
Salzburg;2021-03-12;320;36
Salzburg;2021-02-05;320;28
Salzburg;2024-08-22;320;19
Salzburg;2024-10-04;320;35
Salzburg;2024-04-21;320;8
Salzburg;2021-10-15;320;6
Salzburg;2020-01-21;320;6
Salzburg;2023-11-02;320;28
Salzburg;2025-04-29;320;18
Salzburg;2023-04-16;320;14
Salzburg;2021-01-20;320;6
Salzburg;2020-06-17;320;16
Salzburg;2023-06-09;114;21
Vienna;2024-07-15;296;7
Vienna;2022-01-06;296;6
Antwerp;2021-08-06;325;23
Antwerp;2020-01-30;325;26
Berlin;2023-02-12;162;22
Berlin;2025-07-18;162;27
Berlin;2021-05-04;162;11
Berlin;2021-02-23;162;12
Berlin;2023-07-25;162;21
Brussels;2024-09-17;234;17
Brussels;2023-06-11;234;6
Brussels;2024-02-19;234;25
Brussels;2020-12-26;234;34
Brussels;2022-08-13;234;16
Brussels;2025-09-13;234;22
Brussels;2024-11-02;234;7
Nice;2025-08-28;55;34
Nice;2020-04-12;55;22
Nice;2020-12-24;55;18
Nice;2024-09-29;55;27
Nice;2023-02-21;55;24
Nice;2024-08-25;55;18
Antalya;2022-12-20;398;7
Antalya;2024-03-31;398;6
Antalya;2025-01-25;398;13
Antalya;2025-01-13;398;6
Antalya;2022-08-26;398;25
Antalya;2022-05-17;398;29
Antalya;2025-06-17;398;18
Antalya;2020-11-11;398;21
Antalya;2023-06-30;398;37
Antalya;2024-11-25;398;17
Antalya;2021-03-02;398;34
Antalya;2020-09-05;398;7
Antalya;2020-12-26;398;38
Antalya;2020-02-26;398;3
Porto;2025-10-28;241;2
Porto;2025-08-21;241;8
Porto;2022-08-27;241;25
Porto;2025-06-07;241;8
Porto;2024-01-07;241;25
Porto;2023-12-16;241;41
Porto;2024-08-14;241;20
Porto;2022-12-09;241;9
Porto;2023-12-10;241;38
Porto;2023-06-19;241;25
Porto;2023-01-15;241;10
Porto;2021-05-28;241;6
Porto;2025-10-13;241;14
Porto;2024-06-08;241;18
Porto;2023-12-15;241;21
Venice;2021-11-26;398;5
Venice;2025-06-07;398;4
Venice;2024-11-29;398;20
Venice;2021-09-30;398;9
Venice;2023-06-12;398;21
Venice;2024-09-05;398;22
Venice;2022-02-06;398;6
Athens;2022-07-25;133;13
Athens;2024-03-23;133;20
Athens;2024-09-13;133;11
Barcelona;2020-04-23;372;14
Barcelona;2025-07-01;372;22
Barcelona;2023-12-14;372;11
Barcelona;2022-03-11;372;12
Barcelona;2024-12-24;372;44
Barcelona;2025-09-11;372;34
Barcelona;2023-08-28;372;47
Barcelona;2023-11-05;372;39
Barcelona;2025-05-17;372;8
Barcelona;2025-03-07;372;31
Istanbul;2025-04-19;169;9
Istanbul;2022-02-06;169;30
Istanbul;2022-01-22;169;15
Istanbul;2024-10-23;169;23
Zurich;2023-04-26;289;25
Zurich;2021-06-23;289;15
Zurich;2023-02-23;289;20
Zurich;2022-02-21;289;7
Zurich;2020-11-20;289;25
Zurich;2021-02-23;289;11
Zurich;2024-01-30;289;27
Zurich;2023-03-05;289;23
Zurich;2024-12-28;289;33
Zurich;2025-11-10;289;24
Zurich;2025-09-18;289;28
Zurich;2021-06-15;289;7
Zurich;2023-08-11;289;18
Beijing;2021-10-09;181;27
Beijing;2020-11-17;181;16
Beijing;2023-06-03;181;43
Beijing;2020-11-19;181;8
Beijing;2025-03-21;181;30
Beijing;2023-10-20;181;20
Beijing;2024-04-02;181;14
Beijing;2021-02-19;181;4
Beijing;2022-06-04;181;9
Beijing;2020-05-27;181;17
Beijing;2025-02-19;181;34
Beijing;2025-02-08;181;32
Beijing;2025-06-16;181;14
Beijing;2025-01-05;181;23
Edinburgh;2025-12-13;160;10
Edinburgh;2024-11-13;160;23
Edinburgh;2023-04-03;160;22
Edinburgh;2023-03-07;160;36
Edinburgh;2022-05-09;160;40
Edinburgh;2024-01-23;160;37
Edinburgh;2023-11-12;160;2
Dublin;2021-12-15;129;9
Dublin;2023-02-11;129;13
Dublin;2025-10-27;129;8
Dublin;2023-04-16;129;42
Dublin;2025-01-01;129;24
Dublin;2021-02-15;129;7
Tunis;2021-07-06;61;5
Tunis;2022-07-30;61;16
Tunis;2020-10-22;61;13
Tunis;2021-04-28;61;23
Tunis;2024-11-22;61;29
Tunis;2022-02-14;61;8
Tunis;2022-08-07;61;9
Tunis;2023-01-05;61;13
Salzburg;2025-03-15;81;15
Salzburg;2025-11-28;81;33
London;2025-02-04;251;30
London;2025-03-16;251;26
London;2021-01-18;251;14
London;2020-09-10;251;23
London;2022-10-20;251;13
Istanbul;2025-07-21;259;25
Istanbul;2025-10-19;259;40
Istanbul;2025-08-03;259;21
Istanbul;2020-01-19;259;19
Istanbul;2022-03-20;259;27
Istanbul;2023-12-24;259;20
Istanbul;2023-04-21;259;7
Istanbul;2023-07-16;259;7
Istanbul;2021-06-29;259;14
Tokyo;2023-05-07;387;41
Tokyo;2024-07-25;387;29
Tokyo;2021-12-28;387;10
Tokyo;2024-01-14;387;11
Tokyo;2024-10-18;387;25
Tokyo;2022-01-12;387;27
Delhi;2022-06-16;381;26
Delhi;2025-08-10;381;16
Delhi;2025-07-08;381;20
Delhi;2024-05-26;381;11
Delhi;2025-03-15;381;35
Delhi;2023-12-14;381;16
Delhi;2020-08-19;381;31
Delhi;2024-10-27;381;29
Delhi;2024-12-05;381;14
Delhi;2020-12-30;381;14
Delhi;2025-09-11;381;11
Delhi;2024-08-27;381;15
Delhi;2021-12-09;381;14
Delhi;2024-02-13;381;37
Tokyo;2022-01-16;59;9
Tokyo;2025-01-02;59;22
Tokyo;2024-06-28;59;7
Tokyo;2021-12-20;59;21
Tokyo;2021-01-20;59;14
Tokyo;2025-03-23;59;14
Tokyo;2025-03-03;59;20
Tokyo;2023-05-04;59;7
Edinburgh;2022-02-03;70;31
Edinburgh;2023-09-17;70;8
Edinburgh;2022-03-15;70;37
Edinburgh;2023-08-18;70;11
Edinburgh;2024-02-29;70;27
Edinburgh;2024-10-27;70;14
Edinburgh;2023-06-18;70;42
Edinburgh;2022-01-05;70;8
Marrakesh;2025-01-31;211;40
Gothenburg;2022-09-14;122;35
Gothenburg;2021-04-06;122;30
Gothenburg;2022-11-25;122;44
Gothenburg;2024-09-16;122;36
Tokyo;2022-09-22;197;14
Tokyo;2022-01-08;197;6
Tokyo;2022-05-24;197;20
Tokyo;2025-02-13;197;38
Tokyo;2020-04-17;197;19
Tokyo;2022-01-31;197;18
Oslo;2024-02-02;86;6
Oslo;2020-08-07;86;14
Oslo;2023-10-05;86;18
Oslo;2025-10-31;86;9
Oslo;2024-04-21;86;34
Oslo;2025-12-01;86;40
Copenhagen;2020-11-28;238;28
Copenhagen;2021-10-28;238;22
Venice;2023-02-04;282;24
Venice;2022-07-29;282;26
Venice;2021-10-24;282;6
Venice;2023-08-14;282;16
Venice;2021-09-07;282;27
Venice;2023-09-10;282;14
Venice;2025-06-11;282;6
Venice;2020-10-31;282;28
Venice;2020-03-16;282;16
Venice;2023-12-25;282;15
Venice;2021-02-17;282;35
Venice;2025-12-17;282;26
Venice;2024-04-14;282;4
Venice;2024-04-29;282;2
Hammamet;2022-05-27;366;23
Hammamet;2024-01-05;366;9
Hammamet;2020-05-18;366;39
Hammamet;2025-03-18;366;32
Hammamet;2024-07-10;366;3
Hammamet;2022-03-11;366;24
Hammamet;2024-01-10;366;46
Hammamet;2025-06-19;366;40
Thessaloniki;2022-10-24;310;10
Aarhus;2023-09-04;342;13
Aarhus;2024-04-13;342;10
Aarhus;2022-07-14;342;40
Aarhus;2024-05-18;342;21
Aarhus;2025-09-09;342;23
Aarhus;2021-03-20;342;23
Aarhus;2025-05-14;342;23
Aarhus;2025-03-16;342;11
Aarhus;2023-05-08;342;27
Aarhus;2022-03-28;342;35
Aarhus;2024-06-09;342;38
Aarhus;2020-02-26;342;20
Aarhus;2023-07-11;342;29
Aarhus;2021-04-22;342;14
Aarhus;2022-08-16;342;13
Cork;2022-04-27;371;33
Cork;2021-08-19;371;7
Cork;2023-11-29;371;32
Cork;2024-12-30;371;19
Cork;2025-05-01;371;18
Cork;2021-04-16;371;13
Cork;2024-02-21;371;19
Cork;2024-03-17;371;42
Cork;2023-03-14;371;6
Cork;2021-01-18;371;36
Cork;2020-07-21;371;13
Cork;2025-06-16;46;28
Cork;2023-09-20;46;14
Cork;2025-01-02;46;26
Cork;2025-05-15;46;32
Cork;2025-02-16;46;49
Cork;2021-03-18;46;16
Cork;2023-05-27;46;9
Cork;2021-10-28;46;31
Reykjavik;2021-04-26;371;26
Warsaw;2025-06-01;156;16
Warsaw;2024-08-08;156;20
Warsaw;2024-02-29;156;20
Warsaw;2025-10-07;156;6
Shanghai;2021-03-20;88;15
Osaka;2020-10-19;339;34
Osaka;2022-05-19;339;9
Osaka;2021-06-18;339;34
Hurghada;2023-07-18;72;32
Hurghada;2021-10-11;72;32
Hurghada;2020-03-05;72;9
Hurghada;2020-09-26;72;13
Hurghada;2025-07-30;72;39
Hurghada;2023-08-01;72;38
Hurghada;2025-10-12;72;28
Hurghada;2025-01-06;72;20
Hurghada;2020-04-20;72;5
Hurghada;2022-08-21;72;21
Hurghada;2023-11-09;72;36
Hurghada;2023-11-19;72;32
Vienna;2025-09-28;393;19
Vienna;2021-05-12;393;13
Vienna;2022-02-23;393;6
Vienna;2022-04-01;393;18
Vienna;2022-09-13;393;19
Vienna;2021-01-14;393;49
Vienna;2024-01-03;393;15
Vienna;2025-04-01;393;15
Vienna;2025-04-21;393;41
Vienna;2022-07-03;393;9
Vienna;2025-08-19;393;14
Vienna;2021-12-15;393;6
Vienna;2023-08-01;393;25
Vienna;2025-09-05;393;7
Vienna;2024-06-19;393;31
Copenhagen;2023-12-24;226;14
Copenhagen;2020-02-03;226;2
Copenhagen;2025-12-16;226;13
Copenhagen;2023-06-22;226;47
Copenhagen;2025-11-19;226;32
Copenhagen;2024-12-24;226;15
Copenhagen;2025-07-19;226;18
Copenhagen;2022-12-24;226;23
Hammamet;2022-08-22;352;39
Hammamet;2022-01-21;352;31
Hammamet;2025-09-01;352;17
Hammamet;2022-01-31;352;8
Hammamet;2023-08-16;352;28
Hammamet;2021-12-17;352;18
Hammamet;2025-07-06;352;18
Hammamet;2024-03-09;352;40
Hammamet;2022-04-08;352;5
Hammamet;2021-09-05;352;39
Hammamet;2022-01-28;352;11
Hammamet;2025-12-04;352;35
Hammamet;2025-11-12;352;3
Hammamet;2022-08-06;352;15
Toronto;2024-08-27;52;14
Toronto;2023-10-29;52;28
Toronto;2024-09-19;52;13
Toronto;2023-12-26;52;18
Toronto;2024-07-31;52;19
Toronto;2023-10-27;52;22
Toronto;2024-04-17;52;22
Toronto;2021-05-25;52;14
Toronto;2024-10-06;52;27
Toronto;2023-11-29;52;11
Edinburgh;2020-06-12;342;46
Edinburgh;2025-12-18;342;29
Edinburgh;2024-10-26;342;19
Edinburgh;2021-10-29;342;19
Edinburgh;2024-10-24;342;12
Edinburgh;2021-09-07;342;17
Edinburgh;2020-09-13;342;12
Edinburgh;2021-03-31;342;21
Edinburgh;2024-02-02;342;12
Edinburgh;2021-05-18;342;14
Edinburgh;2024-02-20;342;31
Edinburgh;2025-10-21;342;25
Edinburgh;2021-01-21;342;23
Ostrava;2023-01-06;224;7
Ostrava;2025-02-15;224;29
Ostrava;2021-06-10;224;14
Ostrava;2025-05-24;224;32
Ostrava;2021-10-02;224;27
Ostrava;2025-01-07;224;4
Ostrava;2021-02-18;224;14
Ostrava;2022-05-14;224;35
Ostrava;2022-11-18;224;32
Ostrava;2023-12-10;224;12
Ostrava;2023-11-22;224;27
Ostrava;2022-08-26;224;22
Madrid;2024-03-28;317;21
Madrid;2021-11-03;317;8
Madrid;2022-07-06;317;29
Madrid;2025-08-23;317;26
Madrid;2020-01-09;317;8
Tunis;2024-09-21;112;7
Tunis;2025-09-01;112;26
Tunis;2021-12-27;112;13
Tunis;2024-05-31;112;18
Tunis;2025-09-10;112;38
Toronto;2025-05-24;290;45
Manchester;2020-01-13;331;22
Manchester;2025-05-26;331;3
Manchester;2023-02-20;331;6
Manchester;2024-10-06;331;17
Manchester;2023-08-26;331;30
Manchester;2022-06-26;331;13
Porto;2020-06-10;143;17
Porto;2023-08-09;143;23
Porto;2020-08-11;143;24
Porto;2021-08-08;143;42
Porto;2025-10-06;143;6
Porto;2024-02-20;143;40
Krakow;2025-12-01;98;39
Krakow;2024-09-10;98;19
Krakow;2020-09-08;98;19
Krakow;2022-05-15;98;39
Krakow;2025-04-22;98;38
Krakow;2023-02-12;98;11
Krakow;2022-08-12;98;7
Krakow;2023-03-23;98;34
Krakow;2021-08-05;98;3
Dubrovnik;2023-12-12;366;12
Dubrovnik;2024-03-12;366;3
Dubrovnik;2023-07-12;366;29
Dubrovnik;2021-09-14;366;26
Dubrovnik;2024-06-18;366;23
Dubrovnik;2024-10-11;366;7
Dubrovnik;2025-09-22;366;6
Dubrovnik;2021-05-06;366;23
Dubrovnik;2024-05-26;366;18
Dubrovnik;2025-05-12;366;8
Dubrovnik;2024-09-06;366;19
Dubrovnik;2022-06-08;366;15
Dubrovnik;2024-09-29;366;21
Dubrovnik;2024-05-16;366;8
Dubrovnik;2020-07-27;366;30
Montreal;2020-03-29;81;21
Montreal;2025-05-30;81;29
Montreal;2020-12-25;81;26
Montreal;2025-05-17;81;7
Montreal;2020-01-02;81;3
Montreal;2022-09-14;81;42
Montreal;2020-12-24;81;14
Montreal;2024-07-13;81;44
Montreal;2023-07-02;81;30
Montreal;2024-11-10;81;6
Brussels;2020-04-03;136;20
Brussels;2020-05-10;136;31
Brussels;2021-02-26;136;29
Thessaloniki;2025-08-06;238;9
Thessaloniki;2024-08-24;238;6
Thessaloniki;2022-04-30;238;10
Thessaloniki;2023-02-28;238;21
Thessaloniki;2023-11-24;238;18
Thessaloniki;2022-07-10;238;26
Thessaloniki;2020-09-07;238;6
