Miejscowosc;Termin;Cena;LiczbaOsob
Athens;2025-10-01;133;10
Barcelona;2023-07-28;372;5
Barcelona;2023-05-26;372;33
Barcelona;2021-04-26;372;7
Istanbul;2020-06-21;169;27
Istanbul;2020-12-06;169;18
Istanbul;2022-04-23;169;2
Zurich;2020-01-15;289;16
Zurich;2021-03-08;289;21
Zurich;2022-06-19;289;13
Beijing;2020-05-18;181;10
Beijing;2024-04-11;181;41
Beijing;2020-03-01;181;41
Edinburgh;2020-01-04;160;25
Edinburgh;2024-04-01;160;3
Edinburgh;2021-10-16;160;25
Dublin;2021-09-17;129;26
Dublin;2020-08-29;129;18
Dublin;2020-08-19;129;30
Tunis;2021-03-05;61;21
Tunis;2021-09-04;61;1
Tunis;2022-02-12;61;30
Salzburg;2025-12-25;81;43
Salzburg;2021-04-25;81;14
Salzburg;2024-01-11;81;9
London;2023-06-26;251;7
London;2025-10-30;251;27
London;2024-03-27;251;16
Istanbul;2022-05-05;259;11
Istanbul;2022-04-18;259;22
Istanbul;2024-01-17;259;10
Tokyo;2023-02-06;387;37
Tokyo;2020-04-18;387;22
Tokyo;2020-06-05;387;25
Delhi;2022-11-25;381;3
Delhi;2024-08-01;381;30
Delhi;2023-12-28;381;8
Tokyo;2025-02-15;59;8
Tokyo;2022-07-04;59;1
Tokyo;2024-11-14;59;13
Edinburgh;2025-10-12;70;11
Edinburgh;2021-10-04;70;6
Edinburgh;2021-12-31;70;3
Marrakesh;2022-08-08;211;24
Marrakesh;2024-04-22;211;6
Marrakesh;2020-12-25;211;3
Gothenburg;2021-07-11;122;13
Gothenburg;2020-06-26;122;20
Gothenburg;2025-09-29;122;28
Tokyo;2023-08-17;197;6
Tokyo;2020-11-10;197;1
Tokyo;2021-08-26;197;31
Oslo;2021-10-03;86;5
Oslo;2023-02-04;86;15
Oslo;2023-11-18;86;15
Copenhagen;2020-06-15;238;1
Copenhagen;2023-04-06;238;8
Copenhagen;2024-06-07;238;3
Venice;2020-08-02;282;5
Venice;2021-07-01;282;7
Venice;2024-07-12;282;2
Hammamet;2023-12-13;366;11
Hammamet;2024-07-02;366;10
Hammamet;2025-01-16;366;13
Thessaloniki;2020-11-05;310;10
Thessaloniki;2020-04-15;310;17
Thessaloniki;2022-11-25;310;1
Aarhus;2022-08-06;342;11
Aarhus;2020-12-31;342;12
Aarhus;2021-03-16;342;10
Cork;2022-11-03;371;20
Cork;2021-11-18;371;7
Cork;2024-11-05;371;7
Cork;2022-01-08;46;8
Cork;2022-05-15;46;12
Cork;2022-06-16;46;12
Reykjavik;2021-10-04;371;11
Reykjavik;2022-03-26;371;16
Reykjavik;2025-04-03;371;6
Warsaw;2021-06-11;156;18
Warsaw;2022-08-27;156;10
Warsaw;2025-10-12;156;19
Shanghai;2024-04-08;88;5
Shanghai;2023-02-08;88;17
Shanghai;2025-08-21;88;33
Osaka;2022-09-12;339;26
Osaka;2025-06-02;339;21
Osaka;2022-07-11;339;16
Hurghada;2022-12-24;72;4
Hurghada;2021-04-09;72;2
Hurghada;2023-04-03;72;3
Vienna;2024-02-19;393;1
Vienna;2020-10-02;393;21
Vienna;2022-04-20;393;25
Copenhagen;2023-08-05;226;14
Copenhagen;2020-04-11;226;18
Copenhagen;2023-10-05;226;12
Hammamet;2023-05-19;352;2
Hammamet;2020-08-13;352;38
Hammamet;2025-08-03;352;1
Toronto;2021-11-05;52;2
Toronto;2024-08-06;52;4
Toronto;2021-03-18;52;33
Edinburgh;2022-02-15;342;21
Edinburgh;2020-01-13;342;14
Edinburgh;2023-01-05;342;23
Ostrava;2020-07-31;224;2
Ostrava;2020-07-20;224;35
Ostrava;2022-06-03;224;40
Madrid;2021-09-19;317;18
Madrid;2023-06-15;317;20
Madrid;2022-07-14;317;17
Tunis;2025-10-10;112;10
Tunis;2023-12-30;112;21
Tunis;2020-04-04;112;38
Toronto;2022-12-02;290;13
Toronto;2020-05-13;290;6
Toronto;2020-09-14;290;3
Manchester;2024-08-12;331;23
Manchester;2023-03-31;331;8
Manchester;2025-04-10;331;16
Porto;2025-10-09;143;28
Porto;2021-08-28;143;15
Porto;2025-10-13;143;5
Krakow;2020-06-15;98;20
Krakow;2025-02-26;98;24
Krakow;2025-12-24;98;12
Dubrovnik;2021-10-22;366;1
Dubrovnik;2024-04-27;366;23
Dubrovnik;2025-11-30;366;3
Montreal;2025-07-22;81;6
Montreal;2022-11-19;81;17
Montreal;2020-11-22;81;6
Brussels;2020-08-21;136;9
Brussels;2022-05-29;136;8
Brussels;2022-10-21;136;22
Thessaloniki;2021-06-16;238;5
Thessaloniki;2021-01-11;238;2
Thessaloniki;2022-06-23;238;37
Melbourne;2024-08-27;361;3
Melbourne;2021-06-14;361;8
Melbourne;2025-06-21;361;24
Sydney;2025-02-03;228;32
Sydney;2024-12-15;228;11
Sydney;2021-12-17;228;3
Beijing;2020-06-24;314;4
Beijing;2022-04-06;314;8
Beijing;2024-08-09;314;9
Lisbon;2022-09-17;257;2
Lisbon;2025-04-06;257;16
Lisbon;2020-01-07;257;31
Madrid;2025-09-26;108;4
Madrid;2021-07-05;108;6
Madrid;2021-12-17;108;36
Delhi;2021-09-05;295;14
Delhi;2020-02-28;295;11
Delhi;2024-02-24;295;7
Thessaloniki;2024-11-15;114;5
Thessaloniki;2020-06-15;114;19
Thessaloniki;2020-11-13;114;4
Bergen;2024-10-28;315;22
Bergen;2024-11-02;315;6
Bergen;2025-10-07;315;34
Antwerp;2025-02-05;247;26
Antwerp;2022-03-02;247;30
Antwerp;2024-11-03;247;25
Mumbai;2020-06-06;304;11
Mumbai;2024-03-05;304;5
Mumbai;2022-12-01;304;1
Istanbul;2023-10-20;40;7
Istanbul;2022-09-28;40;37
Istanbul;2022-06-18;40;4
Reykjavik;2024-08-17;306;24
Reykjavik;2025-09-02;306;8
Reykjavik;2022-12-11;306;24
Berlin;2024-08-01;389;16
Berlin;2021-01-03;389;1
Berlin;2022-09-18;389;2
Athens;2025-06-14;40;18
Athens;2021-11-01;40;21
Athens;2024-03-06;40;22
Copenhagen;2022-11-20;347;25
Copenhagen;2025-12-04;347;4
Copenhagen;2023-02-21;347;16
Nice;2022-02-11;399;16
Nice;2020-10-04;399;10
Nice;2023-07-11;399;2
Brussels;2025-12-29;379;2
Brussels;2020-03-18;379;14
Brussels;2025-03-08;379;15
Aarhus;2023-12-23;109;19
Aarhus;2021-03-29;109;17
Aarhus;2022-08-19;109;26
Split;2023-04-11;129;38
Split;2021-07-29;129;4
Split;2023-02-09;129;11
New York;2021-09-22;361;16
New York;2020-08-23;361;17
New York;2020-11-13;361;26
Split;2024-12-16;214;21
Split;2021-06-24;214;15
Split;2025-03-17;214;15
Gothenburg;2021-03-11;256;13
Gothenburg;2023-10-01;256;38
Gothenburg;2021-02-19;256;10
Miami;2021-06-15;267;2
Miami;2025-06-29;267;15
Miami;2021-12-20;267;27
Geneva;2022-05-23;310;18
Geneva;2022-01-05;310;14
Geneva;2022-04-19;310;5
Istanbul;2024-12-21;293;5
Istanbul;2021-10-19;293;6
Istanbul;2023-03-29;293;20
Oslo;2023-04-20;134;3
Oslo;2021-02-16;134;21
Oslo;2021-07-05;134;6
Nice;2020-03-29;195;6
Nice;2025-11-03;195;33
Nice;2021-12-08;195;11
Sofia;2022-10-18;81;9
Sofia;2023-03-30;81;2
Sofia;2024-10-21;81;29
Aarhus;2024-03-22;199;36
Aarhus;2025-05-05;199;4
Aarhus;2024-11-12;199;1
Gothenburg;2020-04-02;223;4
Gothenburg;2025-04-19;223;2
Gothenburg;2024-03-16;223;9
Dublin;2023-09-02;125;26
Dublin;2023-06-07;125;2
Dublin;2024-11-18;125;17
Edinburgh;2025-09-13;340;1
Edinburgh;2021-02-24;340;7
Edinburgh;2020-05-04;340;15
Hurghada;2021-07-08;285;6
Hurghada;2020-03-21;285;2
Hurghada;2022-06-18;285;8
Gothenburg;2024-01-21;332;11
Gothenburg;2022-01-03;332;14
Gothenburg;2021-08-25;332;32
New York;2025-01-29;220;25
New York;2021-08-01;220;28
New York;2022-04-12;220;6
Amsterdam;2020-04-07;393;12
Amsterdam;2025-04-27;393;3
Amsterdam;2021-09-26;393;10
Dublin;2020-10-13;397;40
Dublin;2024-11-18;397;16
Dublin;2021-04-12;397;19
Rome;2024-06-30;289;27
Rome;2024-12-05;289;16
Rome;2021-04-21;289;3
Osaka;2023-03-19;192;13
Osaka;2023-01-26;192;27
Osaka;2025-08-19;192;34
New York;2024-12-10;58;41
New York;2024-12-24;58;1
New York;2023-04-02;58;12
Venice;2024-12-04;79;16
Venice;2020-12-12;79;19
Venice;2023-12-11;79;11
Bergen;2024-02-01;164;18
Bergen;2021-12-08;164;1
Bergen;2024-02-12;164;39
Dublin;2023-08-04;123;2
Dublin;2025-06-15;123;4
Dublin;2021-07-19;123;17
Brussels;2023-06-24;340;5
Brussels;2024-08-08;340;6
Brussels;2025-05-03;340;16
Reykjavik;2022-08-27;367;8
Reykjavik;2023-05-25;367;18
Reykjavik;2020-01-25;367;8
Beijing;2023-02-15;41;7
Beijing;2020-02-06;41;30
Beijing;2024-05-28;41;12
Dublin;2025-04-17;392;10
Dublin;2024-03-09;392;26
Dublin;2025-01-05;392;19
Casablanca;2025-06-13;370;3
Casablanca;2025-03-20;370;19
Casablanca;2023-02-01;370;13
Akureyri;2025-03-30;89;9
Akureyri;2021-01-19;89;12
Akureyri;2025-04-03;89;1
Burgas;2024-12-24;344;4
Burgas;2020-10-13;344;39
Burgas;2024-07-06;344;1
Dubrovnik;2020-09-05;282;16
Dubrovnik;2025-06-29;282;22
Dubrovnik;2022-02-12;282;4
Stockholm;2025-09-26;253;11
Stockholm;2021-02-12;253;6
Stockholm;2022-09-11;253;1
Miami;2021-03-09;223;19
Miami;2025-09-09;223;8
Miami;2023-07-16;223;24
Stockholm;2020-01-08;162;24
Stockholm;2022-04-25;162;4
Stockholm;2024-01-15;162;7
Cairo;2023-03-09;320;20
Cairo;2023-04-21;320;9
Cairo;2021-10-12;320;14
Antalya;2021-05-29;239;16
Antalya;2022-05-31;239;21
Antalya;2024-02-18;239;5
Gothenburg;2024-07-20;122;23
Gothenburg;2020-05-08;122;19
Gothenburg;2021-09-30;122;25
Istanbul;2022-09-25;222;10
Istanbul;2023-01-02;222;12
Istanbul;2022-01-13;222;19
Marrakesh;2020-07-25;244;1
Marrakesh;2025-03-25;244;20
Marrakesh;2020-03-28;244;26
Porto;2025-08-25;221;4
Porto;2024-09-01;221;37
Porto;2025-07-05;221;8
Cork;2025-09-28;389;22
Cork;2021-03-31;389;16
Cork;2022-02-28;389;11
Tokyo;2025-05-09;185;3
Tokyo;2021-03-28;185;41
Tokyo;2022-02-24;185;29
Hurghada;2020-01-07;52;17
Hurghada;2022-12-07;52;8
Hurghada;2022-02-18;52;12
Madrid;2021-07-29;212;7
Madrid;2020-11-03;212;4
Madrid;2022-03-23;212;29
Hurghada;2021-03-12;259;11
Hurghada;2021-02-11;259;32
Hurghada;2023-03-20;259;23
Gdansk;2024-09-26;173;25
Gdansk;2022-10-04;173;31
Gdansk;2022-05-31;173;15
Munich;2023-10-08;47;29
Munich;2020-08-15;47;2
Munich;2021-03-02;47;1
Valencia;2024-12-27;341;5
Valencia;2022-11-19;341;5
Valencia;2024-10-30;341;3
Gothenburg;2021-06-26;163;11
Gothenburg;2024-09-05;163;18
Gothenburg;2021-08-26;163;11
Reykjavik;2025-03-01;218;16
Reykjavik;2024-12-19;218;28
Reykjavik;2021-09-10;218;6
Reykjavik;2022-11-15;203;14
Reykjavik;2023-02-20;203;4
Reykjavik;2023-07-24;203;22
Munich;2020-03-10;98;7
Munich;2020-01-01;98;5
Munich;2023-12-06;98;9
Gdansk;2024-08-12;278;10
Gdansk;2023-11-17;278;8
Gdansk;2021-12-22;278;2
Lyon;2024-03-28;149;19
Lyon;2020-07-16;149;14
Lyon;2020-04-01;149;5
Los Angeles;2022-10-16;334;3
Los Angeles;2022-02-15;334;28
Los Angeles;2022-03-24;334;10
Osaka;2025-02-05;375;31
Osaka;2024-11-30;375;4
Osaka;2022-09-10;375;14
Lisbon;2021-10-01;112;21
Lisbon;2023-03-01;112;3
Lisbon;2023-01-26;112;28
Delhi;2023-10-19;74;5
Delhi;2023-02-03;74;31
Delhi;2025-05-22;74;43
Oslo;2023-04-07;379;3
Oslo;2025-08-16;379;18
Oslo;2025-12-05;379;12
Berlin;2020-06-29;267;25
Berlin;2022-02-09;267;12
Berlin;2024-11-18;267;2
Casablanca;2022-01-22;138;15
Casablanca;2022-03-30;138;17
Casablanca;2024-12-19;138;9
Cairo;2025-06-12;384;1
Cairo;2024-11-15;384;45
Cairo;2024-09-10;384;2
Manchester;2021-08-01;185;43
Manchester;2025-10-22;185;35
Manchester;2021-01-05;185;19
Mumbai;2020-05-22;187;18
Mumbai;2024-10-05;187;4
Mumbai;2023-03-22;187;14
Copenhagen;2024-10-07;256;22
Copenhagen;2023-03-12;256;37
Copenhagen;2024-03-28;256;8
Paris;2025-05-27;90;2
Paris;2024-02-04;90;29
Paris;2023-09-06;90;33
Warsaw;2025-05-04;352;9
Warsaw;2023-04-21;352;22
Warsaw;2022-04-01;352;3
Nice;2021-12-22;118;29
Nice;2024-04-13;118;6
Nice;2025-07-24;118;13
Nice;2021-11-20;368;2
Nice;2023-03-15;368;3
Nice;2022-01-21;368;28
Tunis;2023-04-10;273;11
Tunis;2021-03-22;273;39
Tunis;2021-10-17;273;21
Dubrovnik;2023-10-12;117;2
Dubrovnik;2021-05-05;117;5
Dubrovnik;2022-11-22;117;36
Marrakesh;2024-05-17;225;14
Marrakesh;2023-06-25;225;17
Marrakesh;2025-04-30;225;30
Delhi;2021-07-29;192;40
Delhi;2023-10-16;192;17
Delhi;2022-08-31;192;4
Rotterdam;2024-03-07;201;10
Rotterdam;2023-09-29;201;37
Rotterdam;2025-05-25;201;10
Prague;2023-04-16;79;7
Prague;2024-03-08;79;2
Prague;2023-10-20;79;9
Antalya;2025-05-04;391;7
Antalya;2023-12-21;391;7
Antalya;2023-09-05;391;32
Mumbai;2022-09-17;321;8
Mumbai;2021-09-29;321;6
Mumbai;2020-11-28;321;4
Zurich;2022-08-04;202;26
Zurich;2024-01-06;202;13
Zurich;2024-04-20;202;23
Lisbon;2025-12-06;136;4
Lisbon;2021-04-14;136;15
Lisbon;2024-11-24;136;6
Athens;2022-11-04;172;11
Athens;2021-08-22;172;10
Athens;2022-09-29;172;4
Reykjavik;2020-10-07;255;8
Reykjavik;2022-04-29;255;20
Reykjavik;2022-08-20;255;13
Sydney;2022-03-17;373;18
Sydney;2025-12-26;373;6
Sydney;2025-11-07;373;29
Salzburg;2021-01-14;151;27
Salzburg;2021-05-25;151;13
Salzburg;2023-01-01;151;24
London;2020-01-10;307;33
London;2023-11-28;307;3
London;2022-07-19;307;23
Valencia;2020-01-05;333;26
Valencia;2022-09-16;333;1
Valencia;2021-03-01;333;7
Vienna;2021-12-27;59;4
Vienna;2023-01-21;59;2
Vienna;2025-08-20;59;2
Toronto;2020-07-18;90;4
Toronto;2020-04-02;90;6
Toronto;2022-01-20;90;33
Rome;2025-09-01;112;4
Rome;2020-11-17;112;2
Rome;2022-12-05;112;24
Aarhus;2024-04-02;290;29
Aarhus;2025-05-31;290;8
Aarhus;2025-11-18;290;18
Sofia;2024-10-09;146;23
Sofia;2023-12-25;146;17
Sofia;2025-11-24;146;19
Antalya;2023-12-02;175;13
Antalya;2025-10-06;175;3
Antalya;2021-09-19;175;25
Stockholm;2025-12-12;188;4
Stockholm;2021-02-10;188;15
Stockholm;2021-11-11;188;4
Split;2021-10-15;141;21
Split;2021-08-04;141;17
Split;2024-10-16;141;22
Oslo;2023-07-13;143;31
Oslo;2021-12-24;143;21
Oslo;2021-08-15;143;20
Split;2023-09-07;241;4
Split;2022-05-26;241;10
Split;2025-02-14;241;9
Porto;2022-08-13;165;13
Porto;2022-07-22;165;30
Porto;2024-02-20;165;7
Nice;2025-05-18;95;20
Nice;2021-02-06;95;9
Nice;2021-11-21;95;13
Antalya;2023-05-21;76;7
Antalya;2024-10-29;76;5
Antalya;2023-06-14;76;24
Athens;2022-03-14;50;39
Athens;2024-01-06;50;10
Athens;2025-12-12;50;7
Marrakesh;2020-09-16;370;5
Marrakesh;2023-12-28;370;18
Marrakesh;2022-08-03;370;21
Gothenburg;2024-08-07;356;17
Gothenburg;2020-06-21;356;20
Gothenburg;2025-01-20;356;5
Burgas;2021-09-20;284;25
Burgas;2025-06-03;284;4
Burgas;2022-12-18;284;4
Dubrovnik;2024-01-08;306;21
Dubrovnik;2022-09-05;306;9
Dubrovnik;2025-10-16;306;42
Delhi;2025-08-14;102;19
Delhi;2021-08-08;102;4
Delhi;2025-12-20;102;13
Warsaw;2025-09-13;204;5
Warsaw;2023-04-03;204;7
Warsaw;2022-03-08;204;6
Berlin;2022-12-01;343;22
Berlin;2025-03-04;343;11
Berlin;2023-04-16;343;23
Hurghada;2025-02-02;274;5
Hurghada;2020-04-23;274;43
Hurghada;2021-12-22;274;12
Salzburg;2020-01-24;132;2
Salzburg;2024-09-14;132;5
Salzburg;2022-03-09;132;47
Toronto;2021-09-17;269;3
Toronto;2020-09-20;269;11
Toronto;2024-03-19;269;3
Zurich;2023-04-25;332;12
Zurich;2022-08-01;332;12
Zurich;2023-01-08;332;27
Athens;2023-09-03;305;24
Athens;2024-05-08;305;38
Athens;2024-04-24;305;30
Ostrava;2023-04-01;90;8
Ostrava;2020-04-23;90;28
Ostrava;2021-06-28;90;5
Split;2020-10-28;368;5
Split;2022-05-02;368;16
Split;2020-04-01;368;33
Ostrava;2023-06-14;149;11
Ostrava;2023-10-08;149;9
Ostrava;2022-06-30;149;14
Split;2024-02-10;150;10
Split;2022-06-21;150;4
Split;2022-08-26;150;27
Casablanca;2023-01-25;101;8
Casablanca;2024-11-23;101;3
Casablanca;2025-12-10;101;6
Gdansk;2025-07-24;321;11
Gdansk;2023-02-17;321;12
Gdansk;2025-09-07;321;11
Mumbai;2024-12-03;318;1
Mumbai;2024-02-27;318;9
Mumbai;2023-06-02;318;49
Tokyo;2021-06-02;349;37
Tokyo;2021-08-22;349;16
Tokyo;2022-02-06;349;9
Akureyri;2020-12-02;135;7
Akureyri;2020-08-19;135;14
Akureyri;2024-12-15;135;7
Beijing;2020-06-12;179;13
Beijing;2025-03-07;179;2
Beijing;2021-08-14;179;2
Prague;2020-02-10;217;1
Prague;2020-02-23;217;4
Prague;2023-09-15;217;1
Tunis;2021-03-22;63;16
Tunis;2025-11-21;63;23
Tunis;2020-06-03;63;20
Beijing;2024-12-13;190;7
Beijing;2023-04-03;190;17
Beijing;2021-06-20;190;10
Dublin;2025-02-25;308;5
Dublin;2022-05-24;308;3
Dublin;2025-07-21;308;30
Porto;2023-12-07;194;39
Porto;2021-07-13;194;11
Porto;2021-04-16;194;9
Delhi;2020-06-30;285;32
Delhi;2025-03-01;285;25
Delhi;2020-06-11;285;11
Delhi;2025-09-28;349;2
Delhi;2020-12-01;349;15
Delhi;2021-10-01;349;14
Antalya;2023-10-01;46;33
Antalya;2022-03-23;46;4
Antalya;2021-04-10;46;12
Oslo;2021-03-31;68;13
Oslo;2025-09-06;68;25
Oslo;2024-07-11;68;5
Brussels;2020-02-14;289;10
Brussels;2021-08-03;289;5
Brussels;2023-12-11;289;22
London;2021-02-18;116;11
London;2024-09-10;116;1
London;2023-11-27;116;27
Istanbul;2024-03-26;119;25
Istanbul;2023-11-16;119;36
Istanbul;2024-10-30;119;31
Toronto;2020-09-19;258;7
Toronto;2022-05-08;258;1
Toronto;2025-08-04;258;14
Rotterdam;2022-09-11;186;4
Rotterdam;2025-02-10;186;34
Rotterdam;2025-06-06;186;9
Thessaloniki;2023-04-12;44;7
Thessaloniki;2023-05-30;44;40
Thessaloniki;2020-02-25;44;19
Antwerp;2020-02-15;106;2
Antwerp;2020-03-29;106;13
Antwerp;2021-06-02;106;7
Venice;2022-05-14;260;4
Venice;2024-10-10;260;27
Venice;2020-02-29;260;6
Gothenburg;2021-08-29;393;18
Gothenburg;2020-11-16;393;4
Gothenburg;2022-09-29;393;22
Thessaloniki;2022-04-29;137;1
Thessaloniki;2021-02-19;137;22
Thessaloniki;2023-01-06;137;8
Paris;2021-12-16;321;16
Paris;2021-12-11;321;1
Paris;2023-06-04;321;5
Vienna;2024-07-05;381;5
Vienna;2021-05-16;381;8
Vienna;2020-05-28;381;19
Brussels;2025-01-05;147;8
Brussels;2025-04-28;147;4
Brussels;2022-10-25;147;28
Cairo;2025-04-03;133;10
Cairo;2023-08-23;133;21
Cairo;2024-09-08;133;8
Dubrovnik;2024-08-14;395;3
Dubrovnik;2024-12-22;395;5
Dubrovnik;2024-02-27;395;21
Sofia;2025-01-13;310;22
Sofia;2024-05-08;310;15
Sofia;2025-07-04;310;9
Reykjavik;2022-11-12;82;6
Reykjavik;2023-01-26;82;12
Reykjavik;2021-04-04;82;7
Oslo;2023-10-15;102;8
Oslo;2023-04-03;102;7
Oslo;2025-08-22;102;14
Shanghai;2022-09-15;142;11
Shanghai;2021-11-28;142;5
Shanghai;2021-07-20;142;6
Thessaloniki;2021-04-20;198;14
Thessaloniki;2021-12-07;198;16
Thessaloniki;2022-10-02;198;44
Oslo;2022-09-21;389;12
Oslo;2024-02-23;389;25
Oslo;2024-07-20;389;20
Barcelona;2022-05-04;163;3
Barcelona;2021-07-17;163;32
Barcelona;2023-01-15;163;27
Reykjavik;2021-05-25;340;3
Reykjavik;2022-11-12;340;17
Reykjavik;2020-08-01;340;11
Berlin;2025-03-27;232;34
Berlin;2020-01-24;232;37
Berlin;2025-11-14;232;43
Split;2022-07-18;79;34
Split;2020-11-14;79;45
Split;2024-08-14;79;2
Aarhus;2020-10-08;205;43
Aarhus;2021-10-23;205;31
Aarhus;2024-09-01;205;13
Bergen;2024-12-19;130;5
Bergen;2024-02-29;130;4
Bergen;2024-03-30;130;3
Barcelona;2022-09-24;156;8
Barcelona;2021-04-21;156;7
Barcelona;2022-05-22;156;3
Paris;2020-09-01;398;11
Paris;2025-12-18;398;22
Paris;2021-02-22;398;2
Athens;2021-05-16;321;15
Athens;2020-06-08;321;21
Athens;2021-05-10;321;26
Ostrava;2021-09-20;357;6
Ostrava;2024-02-25;357;29
Ostrava;2023-12-15;357;15
Salzburg;2025-02-04;334;16
Salzburg;2024-02-03;334;21
Salzburg;2021-08-09;334;16
Delhi;2020-12-12;97;2
Delhi;2022-06-17;97;13
Delhi;2022-06-30;97;1
Marrakesh;2024-02-17;258;1
Marrakesh;2021-10-04;258;20
Marrakesh;2023-06-17;258;9
Munich;2020-07-21;357;11
Munich;2020-01-30;357;30
Munich;2023-09-03;357;12
Melbourne;2025-08-25;227;27
Melbourne;2021-09-23;227;8
Melbourne;2021-07-27;227;36
Salzburg;2025-08-31;271;39
Salzburg;2022-01-08;271;6
Salzburg;2020-12-09;271;8
Burgas;2025-06-24;318;7
Burgas;2025-03-05;318;15
Burgas;2024-01-26;318;22
Stockholm;2024-01-07;60;10
Stockholm;2023-10-17;60;17
Stockholm;2024-06-01;60;7
Rotterdam;2023-08-27;65;3
Rotterdam;2022-05-17;65;5
Rotterdam;2023-02-15;65;7
Dubrovnik;2025-04-21;43;13
Dubrovnik;2022-01-31;43;8
Dubrovnik;2024-06-06;43;7
Akureyri;2024-10-14;370;13
Akureyri;2022-09-04;370;2
Akureyri;2025-08-09;370;3
Warsaw;2023-12-27;242;38
Warsaw;2023-06-22;242;25
Warsaw;2022-10-13;242;30
Thessaloniki;2020-08-05;69;19
Thessaloniki;2022-02-08;69;3
Thessaloniki;2025-07-17;69;1
Reykjavik;2025-06-27;146;1
Reykjavik;2025-04-15;146;14
Reykjavik;2022-06-28;146;31
Gdansk;2021-08-19;196;12
Gdansk;2020-05-03;196;6
Gdansk;2025-11-13;196;7
Melbourne;2020-02-19;139;22
Melbourne;2020-07-20;139;10
Melbourne;2022-07-23;139;33
Osaka;2023-11-23;47;27
Osaka;2024-01-05;47;4
Osaka;2020-04-24;47;7
Ostrava;2025-12-14;79;3
Ostrava;2023-08-01;79;26
Ostrava;2023-04-01;79;9
Thessaloniki;2022-11-19;110;20
Thessaloniki;2022-09-06;110;5
Thessaloniki;2023-11-28;110;6
Lyon;2023-02-17;211;14
Lyon;2025-02-23;211;4
Lyon;2023-04-14;211;23
Oslo;2023-02-05;268;23
Oslo;2020-01-04;268;5
Oslo;2024-09-02;268;12
Edinburgh;2020-01-18;132;18
Edinburgh;2023-01-10;132;11
Edinburgh;2021-12-13;132;6
Stockholm;2020-05-03;364;16
Stockholm;2025-02-04;364;19
Stockholm;2020-07-22;364;14
Antalya;2022-04-04;108;12
Antalya;2024-09-20;108;19
Antalya;2024-09-18;108;1
Antwerp;2022-03-29;298;4
Antwerp;2022-01-21;298;4
Antwerp;2025-08-16;298;4
Milan;2021-12-02;382;2
Milan;2025-08-04;382;5
Milan;2024-09-23;382;10
Rome;2021-05-11;338;17
Rome;2023-07-30;338;4
Rome;2024-11-22;338;14
London;2022-03-23;128;2
London;2022-04-18;128;29
London;2021-04-23;128;40
Marrakesh;2023-04-11;277;24
Marrakesh;2020-01-08;277;8
Marrakesh;2021-07-30;277;9
Tunis;2023-09-15;196;8
Tunis;2020-01-06;196;13
Tunis;2025-12-25;196;1
Aarhus;2021-04-26;378;7
Aarhus;2023-06-20;378;21
Aarhus;2022-07-30;378;4
Reykjavik;2025-04-07;236;9
Reykjavik;2021-01-09;236;29
Reykjavik;2021-05-12;236;24
Sofia;2025-01-13;239;18
Sofia;2020-11-11;239;2
Sofia;2020-10-08;239;5
Dubrovnik;2020-11-03;280;6
Dubrovnik;2021-08-31;280;3
Dubrovnik;2020-01-23;280;2
Hamburg;2022-05-21;333;8
Hamburg;2023-09-11;333;2
Hamburg;2021-02-08;333;18
Madrid;2024-05-13;207;9
Madrid;2021-10-20;207;2
Madrid;2025-09-10;207;9
Hammamet;2023-01-14;362;22
Hammamet;2021-04-24;362;46
Hammamet;2020-12-15;362;1
Aarhus;2024-03-17;65;15
Aarhus;2025-12-04;65;4
Aarhus;2025-05-02;65;40
New York;2024-06-19;101;20
New York;2022-05-03;101;10
New York;2021-01-13;101;23
Salzburg;2024-10-28;60;6
Salzburg;2024-10-08;60;15
Salzburg;2025-12-07;60;17
Tokyo;2022-07-05;298;26
Tokyo;2022-10-11;298;11
Tokyo;2020-12-30;298;26
Hammamet;2022-04-14;55;23
Hammamet;2020-01-29;55;4
Hammamet;2020-07-17;55;3
Manchester;2020-05-01;47;24
Manchester;2024-09-07;47;14
Manchester;2023-12-27;47;17
Prague;2021-01-28;123;18
Prague;2023-07-15;123;1
Prague;2025-04-10;123;12
Cork;2023-07-18;356;4
Cork;2021-01-25;356;16
Cork;2023-03-02;356;22
Porto;2024-11-01;206;25
Porto;2025-03-23;206;25
Porto;2022-03-31;206;35
Istanbul;2024-10-02;394;1
Istanbul;2021-08-12;394;24
Istanbul;2022-03-14;394;17
Geneva;2023-04-28;115;16
Geneva;2023-10-21;115;19
Geneva;2025-10-21;115;4
Toronto;2022-05-16;87;33
Toronto;2024-07-07;87;2
Toronto;2021-05-04;87;9
Casablanca;2022-06-16;400;1
Casablanca;2024-05-19;400;3
Casablanca;2020-02-16;400;7
Stockholm;2024-07-11;294;7
Stockholm;2023-04-27;294;9
Stockholm;2025-03-17;294;21
Tunis;2021-09-03;43;22
Tunis;2024-06-19;43;2
Tunis;2024-06-16;43;6
Split;2023-02-21;48;6
Split;2024-07-26;48;2
Split;2020-05-21;48;26
Burgas;2020-10-30;75;18
Burgas;2020-02-25;75;37
Burgas;2024-05-06;75;9
Madrid;2022-07-21;231;25
Madrid;2023-02-22;231;41
Madrid;2022-06-11;231;28
Split;2020-12-15;171;1
Split;2022-07-05;171;1
