IdWycieczki;Kraj;Miasto;Cena;Typ;IdPilota
57204;Japan;Osaka;352;wypoczynkowa;6864
57205;Sweden;Stockholm;141;objazdowa;6636
57206;Poland;Warsaw;399;city break;2657
57207;Poland;Krakow;58;wypoczynkowa;6822
57208;Norway;Bergen;64;objazdowa;4760
57209;Iceland;Akureyri;192;objazdowa;5615
57210;Poland;Warsaw;119;wypoczynkowa;4287
57211;Denmark;Copenhagen;362;city break;6869
57212;Portugal;Porto;159;wypoczynkowa;6873
57213;China;Beijing;217;tematyczna;1412
57214;Portugal;Lisbon;104;wypoczynkowa;6781
57215;Australia;Melbourne;106;objazdowa;4168
57216;Poland;Warsaw;63;tematyczna;6850
57217;Bulgaria;Burgas;63;wypoczynkowa;6338
57218;Canada;Montreal;368;tematyczna;6188
57219;Iceland;Akureyri;71;objazdowa;6832
57220;Denmark;Copenhagen;239;objazdowa;6845
57221;Croatia;Dubrovnik;314;tematyczna;6871
57222;Croatia;Dubrovnik;353;objazdowa;6554
57223;Canada;Montreal;225;wypoczynkowa;6874
57224;Italy;Venice;271;objazdowa;6872
57225;Ireland;Dublin;162;tematyczna;4033
57226;United Kingdom;London;65;tematyczna;6821
57227;Czech Republic;Prague;227;city break;5844
57228;Denmark;Aarhus;104;city break;710
57229;Croatia;Split;356;city break;2170
57230;Iceland;Reykjavik;151;wypoczynkowa;6854
57231;Denmark;Aarhus;257;tematyczna;5946
57232;Italy;Milan;111;tematyczna;3627
57233;Canada;Toronto;75;objazdowa;1897
57234;Sweden;Gothenburg;104;city break;6688
57235;Greece;Athens;337;city break;5823
57236;Poland;Gdansk;356;objazdowa;2172
57237;Iceland;Akureyri;148;objazdowa;5491
57238;Norway;Bergen;69;city break;6505
57239;Netherlands;Amsterdam;62;wypoczynkowa;4063
57240;Canada;Toronto;222;tematyczna;3910
57241;China;Beijing;385;tematyczna;6751
57242;Australia;Sydney;98;objazdowa;1579
57243;Czech Republic;Ostrava;237;city break;5724
57244;Italy;Milan;369;objazdowa;1764
57245;Turkey;Antalya;308;wypoczynkowa;5407
57246;India;Mumbai;163;tematyczna;3220
57247;India;Delhi;75;wypoczynkowa;6865
57248;Turkey;Antalya;341;objazdowa;3112
57249;Czech Republic;Prague;127;tematyczna;6322
57250;Turkey;Antalya;41;tematyczna;5576
57251;Australia;Sydney;391;wypoczynkowa;5644
57252;India;Delhi;298;wypoczynkowa;6844
57253;Belgium;Antwerp;243;wypoczynkowa;3882
57254;Sweden;Stockholm;365;wypoczynkowa;6875
57255;Croatia;Dubrovnik;176;wypoczynkowa;6801
57256;Morocco;Marrakesh;183;wypoczynkowa;6876
57257;Spain;Valencia;45;wypoczynkowa;6850
57258;USA;Los Angeles;81;objazdowa;6344
57259;Italy;Venice;201;tematyczna;259
57260;Switzerland;Geneva;216;city break;6021
57261;Ireland;Cork;208;objazdowa;6247
57262;Canada;Toronto;219;tematyczna;1219
57263;Greece;Thessaloniki;285;wypoczynkowa;6314
57264;Poland;Krakow;196;city break;6877
57265;China;Beijing;330;city break;433
57266;Greece;Athens;87;objazdowa;5619
57267;Netherlands;Rotterdam;312;city break;3135
57268;China;Shanghai;260;tematyczna;3780
57269;France;Nice;109;city break;6519
57270;Switzerland;Zurich;167;wypoczynkowa;6875
57271;Canada;Toronto;400;tematyczna;1080
57272;Germany;Munich;267;tematyczna;4720
57273;Netherlands;Amsterdam;351;wypoczynkowa;6874
57274;Czech Republic;Ostrava;135;tematyczna;6877
57275;Iceland;Akureyri;293;tematyczna;6878
57276;India;Mumbai;308;objazdowa;6002
57277;Bulgaria;Burgas;287;objazdowa;6879
57278;United Kingdom;Manchester;293;city break;6798
57279;USA;Miami;120;objazdowa;6875
57280;Japan;Osaka;262;wypoczynkowa;6878
57281;Switzerland;Zurich;374;objazdowa;6873
57282;Iceland;Akureyri;76;objazdowa;6862
57283;Tunisia;Tunis;164;wypoczynkowa;6773
57284;Sweden;Gothenburg;58;wypoczynkowa;6096
57285;Ireland;Dublin;288;city break;6880
57286;Australia;Sydney;215;objazdowa;6881
57287;Croatia;Split;359;wypoczynkowa;6815
57288;Australia;Melbourne;160;city break;6873
57289;USA;Los Angeles;48;city break;6407
57290;Czech Republic;Ostrava;63;city break;5560
57291;Netherlands;Rotterdam;134;wypoczynkowa;6882
57292;Canada;Toronto;83;objazdowa;6769
57293;India;Mumbai;41;objazdowa;6876
57294;Australia;Sydney;172;city break;6883
57295;France;Paris;346;objazdowa;2811
57296;Iceland;Akureyri;300;objazdowa;6790
57297;France;Paris;292;city break;1338
57298;Belgium;Antwerp;116;city break;6685
57299;USA;Los Angeles;177;tematyczna;774
57300;Czech Republic;Ostrava;317;wypoczynkowa;2813
57301;Spain;Barcelona;315;tematyczna;1832
57302;Bulgaria;Sofia;46;wypoczynkowa;6882
57303;United Kingdom;Manchester;146;wypoczynkowa;5461
57304;Bulgaria;Sofia;343;wypoczynkowa;6880
57305;Greece;Thessaloniki;367;city break;3684
57306;Poland;Warsaw;360;objazdowa;156
57307;Morocco;Casablanca;165;objazdowa;6547
57308;Morocco;Marrakesh;359;city break;6884
57309;USA;Los Angeles;239;city break;6761
57310;Austria;Salzburg;347;objazdowa;3088
57311;China;Shanghai;279;city break;6680
57312;Morocco;Marrakesh;234;city break;6619
57313;Poland;Krakow;322;city break;6883
57314;Norway;Oslo;74;objazdowa;6018
57315;Belgium;Brussels;183;wypoczynkowa;6884
57316;Spain;Madrid;234;wypoczynkowa;6885
57317;Belgium;Antwerp;314;city break;6881
57318;Norway;Bergen;205;city break;6883
57319;Portugal;Lisbon;131;objazdowa;6602
57320;Japan;Tokyo;318;objazdowa;6886
57321;Sweden;Stockholm;298;city break;3165
57322;France;Paris;208;city break;3460
57323;France;Paris;396;city break;6887
57324;Egypt;Hurghada;312;wypoczynkowa;4793
57325;Germany;Munich;260;wypoczynkowa;6826
57326;Iceland;Akureyri;55;objazdowa;6820
57327;Netherlands;Amsterdam;359;city break;6887
57328;India;Delhi;89;objazdowa;6847
57329;Denmark;Aarhus;230;objazdowa;2825
57330;China;Beijing;309;objazdowa;6842
57331;Australia;Sydney;316;objazdowa;6869
57332;Australia;Sydney;188;wypoczynkowa;6853
57333;China;Beijing;243;objazdowa;6044
57334;Norway;Oslo;57;wypoczynkowa;6724
57335;Denmark;Aarhus;350;objazdowa;2322
57336;Norway;Bergen;295;wypoczynkowa;4701
57337;Australia;Sydney;351;wypoczynkowa;6868
57338;Bulgaria;Burgas;74;wypoczynkowa;6413
57339;USA;Miami;359;objazdowa;1618
57340;Denmark;Copenhagen;383;tematyczna;6888
57341;Canada;Toronto;318;city break;1665
57342;Australia;Sydney;41;tematyczna;5073
57343;Tunisia;Hammamet;345;objazdowa;1495
57344;Iceland;Akureyri;213;objazdowa;1628
57345;Spain;Barcelona;40;tematyczna;6314
57346;India;Delhi;196;wypoczynkowa;6805
57347;Canada;Toronto;252;objazdowa;4818
57348;Norway;Bergen;397;objazdowa;6130
57349;Czech Republic;Ostrava;168;tematyczna;2870
57350;USA;Los Angeles;282;city break;6888
57351;Norway;Bergen;201;wypoczynkowa;6793
57352;Portugal;Lisbon;42;tematyczna;6864
57353;Netherlands;Amsterdam;157;wypoczynkowa;2613
57354;Portugal;Porto;333;objazdowa;2522
57355;Croatia;Dubrovnik;76;city break;2177
57356;Ireland;Cork;260;objazdowa;6889
57357;Italy;Rome;114;objazdowa;5267
57358;Greece;Athens;226;tematyczna;6872
57359;Norway;Oslo;118;city break;5303
57360;Norway;Oslo;130;city break;6881
57361;Poland;Gdansk;364;tematyczna;6744
57362;Sweden;Stockholm;138;city break;1001
57363;Poland;Warsaw;274;wypoczynkowa;6886
57364;Bulgaria;Burgas;106;tematyczna;1501
57365;Austria;Salzburg;183;city break;6889
57366;Tunisia;Tunis;396;tematyczna;6876
57367;Morocco;Marrakesh;385;objazdowa;1748
57368;Japan;Tokyo;164;tematyczna;6414
57369;Austria;Salzburg;194;tematyczna;6874
57370;Morocco;Casablanca;290;objazdowa;1729
57371;Austria;Vienna;168;tematyczna;6890
57372;Norway;Oslo;317;wypoczynkowa;5412
57373;Belgium;Brussels;120;wypoczynkowa;6868
57374;Egypt;Hurghada;311;tematyczna;4819
57375;Czech Republic;Ostrava;207;wypoczynkowa;62
57376;Morocco;Marrakesh;177;tematyczna;5537
57377;France;Paris;232;objazdowa;6600
57378;Italy;Milan;92;wypoczynkowa;6864
57379;Switzerland;Zurich;82;wypoczynkowa;6698
57380;France;Nice;295;objazdowa;6739
57381;Bulgaria;Sofia;101;wypoczynkowa;6472
57382;Belgium;Brussels;161;tematyczna;6748
57383;Bulgaria;Burgas;188;objazdowa;1038
57384;Iceland;Akureyri;273;city break;3373
57385;Japan;Osaka;299;wypoczynkowa;6879
57386;Portugal;Porto;282;wypoczynkowa;6852
57387;Australia;Sydney;315;city break;6082
57388;USA;New York;357;objazdowa;2994
57389;Italy;Venice;128;objazdowa;6665
57390;Iceland;Akureyri;176;tematyczna;4295
57391;Australia;Sydney;172;tematyczna;6369
57392;Iceland;Akureyri;245;city break;3773
57393;Canada;Montreal;249;wypoczynkowa;6878
57394;China;Shanghai;55;wypoczynkowa;6147
57395;Portugal;Porto;163;city break;4847
57396;France;Paris;204;tematyczna;6890
57397;France;Nice;251;city break;6803
57398;Denmark;Copenhagen;40;wypoczynkowa;3490
57399;Sweden;Stockholm;61;tematyczna;3988
57400;India;Mumbai;362;objazdowa;6856
57401;Morocco;Marrakesh;139;city break;6885
57402;Italy;Venice;376;city break;5541
57403;France;Lyon;289;tematyczna;6891
57404;China;Beijing;124;tematyczna;6465
57405;Portugal;Porto;384;objazdowa;6763
57406;Egypt;Hurghada;363;city break;445
57407;Sweden;Stockholm;152;wypoczynkowa;5686
57408;United Kingdom;London;239;city break;6871
57409;Australia;Sydney;289;tematyczna;6796
57410;India;Delhi;233;wypoczynkowa;6740
57411;India;Delhi;272;wypoczynkowa;6892
57412;Italy;Venice;387;wypoczynkowa;6862
57413;Poland;Warsaw;252;city break;5987
57414;Switzerland;Geneva;56;tematyczna;6891
57415;Spain;Barcelona;45;objazdowa;6883
57416;Canada;Montreal;278;objazdowa;285
57417;Croatia;Dubrovnik;154;objazdowa;1608
57418;Greece;Athens;103;wypoczynkowa;6893
57419;Morocco;Casablanca;189;objazdowa;2451
57420;Iceland;Reykjavik;45;objazdowa;6642
57421;United Kingdom;London;352;city break;6892
57422;Switzerland;Geneva;183;wypoczynkowa;6894
57423;Austria;Salzburg;293;tematyczna;1526
57424;Denmark;Copenhagen;72;tematyczna;6861
57425;Portugal;Porto;290;wypoczynkowa;998
57426;Australia;Melbourne;40;objazdowa;389
57427;Austria;Salzburg;198;wypoczynkowa;5102
57428;Netherlands;Rotterdam;209;wypoczynkowa;6663
57429;Switzerland;Geneva;191;objazdowa;6247
57430;Switzerland;Zurich;300;objazdowa;4910
57431;USA;New York;137;objazdowa;6895
57432;Belgium;Antwerp;155;objazdowa;1585
57433;Denmark;Copenhagen;330;tematyczna;6557
57434;Canada;Toronto;356;wypoczynkowa;1215
57435;Norway;Bergen;117;wypoczynkowa;700
57436;Portugal;Lisbon;303;wypoczynkowa;5928
57437;Greece;Thessaloniki;357;city break;4351
57438;Portugal;Porto;261;wypoczynkowa;5865
57439;Tunisia;Tunis;129;wypoczynkowa;6750
57440;France;Nice;304;objazdowa;6677
57441;Belgium;Antwerp;363;tematyczna;3402
57442;Norway;Bergen;394;city break;2260
57443;Sweden;Gothenburg;69;objazdowa;6865
57444;Bulgaria;Burgas;65;objazdowa;3173
57445;Canada;Toronto;364;city break;6229
57446;Canada;Montreal;229;tematyczna;6892
57447;Denmark;Aarhus;186;city break;6883
57448;Italy;Rome;312;objazdowa;5406
57449;Poland;Warsaw;309;wypoczynkowa;1250
57450;Morocco;Casablanca;134;objazdowa;6594
57451;Canada;Montreal;363;tematyczna;6857
57452;Japan;Osaka;51;wypoczynkowa;6885
57453;Australia;Sydney;105;city break;2860
57454;United Kingdom;Edinburgh;215;tematyczna;6736
57455;Poland;Gdansk;257;city break;6664
57456;Greece;Athens;112;city break;6812
57457;Sweden;Stockholm;249;objazdowa;6886
57458;United Kingdom;Manchester;362;tematyczna;469
57459;Canada;Toronto;211;city break;2760
57460;Ireland;Cork;43;tematyczna;6893
57461;Greece;Thessaloniki;344;city break;3850
57462;Canada;Toronto;397;city break;6716
57463;Croatia;Split;319;tematyczna;6654
57464;Norway;Bergen;396;objazdowa;2042
57465;India;Delhi;88;wypoczynkowa;2741
57466;India;Mumbai;303;wypoczynkowa;5326
57467;Austria;Salzburg;254;tematyczna;6894
57468;Netherlands;Amsterdam;343;wypoczynkowa;6896
57469;Turkey;Istanbul;181;objazdowa;3247
57470;Morocco;Marrakesh;188;wypoczynkowa;3847
57471;Ireland;Dublin;314;city break;6896
57472;Iceland;Reykjavik;293;objazdowa;6789
57473;Tunisia;Tunis;248;objazdowa;3840
57474;Croatia;Dubrovnik;105;wypoczynkowa;2292
57475;Germany;Hamburg;96;city break;676
57476;Canada;Montreal;339;wypoczynkowa;6047
57477;Greece;Athens;389;wypoczynkowa;6713
57478;Morocco;Casablanca;89;tematyczna;6897
57479;Bulgaria;Sofia;64;objazdowa;6891
57480;Ireland;Dublin;197;city break;6897
57481;Norway;Bergen;206;tematyczna;6898
57482;USA;New York;78;city break;789
57483;Bulgaria;Burgas;131;wypoczynkowa;851
57484;Italy;Venice;47;objazdowa;6244
57485;Spain;Madrid;365;tematyczna;6773
57486;Ireland;Cork;232;city break;6890
57487;India;Mumbai;49;tematyczna;6899
57488;Switzerland;Geneva;59;city break;3757
57489;Turkey;Istanbul;222;tematyczna;6751
57490;Netherlands;Rotterdam;257;objazdowa;6728
57491;Poland;Warsaw;254;wypoczynkowa;1578
57492;Australia;Melbourne;261;wypoczynkowa;6877
57493;Egypt;Hurghada;162;city break;6894
57494;Egypt;Hurghada;293;city break;442
57495;Sweden;Stockholm;138;tematyczna;6881
57496;Italy;Milan;323;city break;6895
57497;Greece;Athens;376;city break;6882
57498;India;Delhi;344;tematyczna;3033
57499;Japan;Tokyo;389;tematyczna;3978
57500;Australia;Melbourne;203;city break;61
57501;India;Mumbai;183;city break;6899
57502;Egypt;Hurghada;142;tematyczna;5168
57503;Netherlands;Rotterdam;306;city break;3537
57504;Morocco;Marrakesh;279;objazdowa;3707
57505;Switzerland;Zurich;366;tematyczna;567
57506;Turkey;Antalya;160;wypoczynkowa;6900
57507;Sweden;Stockholm;191;wypoczynkowa;6208
57508;Bulgaria;Sofia;316;wypoczynkowa;6900
57509;Denmark;Copenhagen;74;tematyczna;6882
57510;Denmark;Aarhus;369;tematyczna;6901
57511;Canada;Toronto;102;objazdowa;6562
57512;Italy;Rome;266;tematyczna;1548
57513;Norway;Oslo;370;tematyczna;6165
57514;Czech Republic;Ostrava;321;wypoczynkowa;6615
57515;Austria;Salzburg;155;objazdowa;5175
57516;Netherlands;Rotterdam;297;wypoczynkowa;3910
57517;Egypt;Cairo;292;city break;6824
57518;Canada;Toronto;334;wypoczynkowa;2139
57519;Sweden;Gothenburg;266;objazdowa;5806
57520;Germany;Hamburg;365;wypoczynkowa;6798
57521;Spain;Barcelona;303;tematyczna;6902
57522;Switzerland;Zurich;370;city break;6656
57523;Spain;Valencia;106;city break;6666
57524;Morocco;Marrakesh;349;wypoczynkowa;6902
57525;Sweden;Gothenburg;195;objazdowa;399
57526;United Kingdom;Edinburgh;152;tematyczna;6589
57527;Bulgaria;Sofia;395;wypoczynkowa;2174
57528;Switzerland;Geneva;219;tematyczna;3406
57529;Netherlands;Rotterdam;66;wypoczynkowa;6887
57530;Canada;Montreal;379;tematyczna;760
57531;Norway;Oslo;180;tematyczna;6898
57532;Iceland;Akureyri;72;wypoczynkowa;6715
57533;Tunisia;Tunis;212;objazdowa;6901
57534;Japan;Tokyo;179;city break;5466
57535;Denmark;Aarhus;194;wypoczynkowa;1152
57536;Bulgaria;Burgas;374;wypoczynkowa;5521
57537;Canada;Montreal;222;objazdowa;6899
57538;Italy;Rome;346;wypoczynkowa;6901
57539;Egypt;Cairo;342;tematyczna;6276
57540;Iceland;Akureyri;335;city break;4853
57541;Portugal;Lisbon;265;tematyczna;2889
57542;Turkey;Istanbul;151;tematyczna;5350
57543;USA;New York;259;city break;4874
57544;China;Shanghai;289;wypoczynkowa;582
57545;Bulgaria;Burgas;187;objazdowa;6545
57546;Iceland;Reykjavik;77;tematyczna;763
57547;Greece;Athens;360;objazdowa;788
57548;Morocco;Casablanca;269;objazdowa;5477
57549;Tunisia;Hammamet;382;tematyczna;5901
57550;Switzerland;Zurich;200;wypoczynkowa;6742
57551;Turkey;Antalya;206;wypoczynkowa;6709
57552;Bulgaria;Sofia;111;wypoczynkowa;6876
57553;Czech Republic;Prague;144;objazdowa;839
57554;Egypt;Cairo;361;tematyczna;6903
57555;India;Delhi;152;city break;1536
57556;Italy;Milan;324;objazdowa;6862
57557;France;Nice;216;wypoczynkowa;4706
57558;Sweden;Stockholm;122;objazdowa;6094
57559;USA;Miami;184;tematyczna;2525
57560;India;Delhi;324;tematyczna;6904
57561;Japan;Osaka;264;city break;6905
57562;Switzerland;Geneva;293;objazdowa;6903
57563;Belgium;Brussels;345;tematyczna;5655
57564;Australia;Melbourne;167;city break;6854
57565;Austria;Vienna;173;wypoczynkowa;3013
57566;Tunisia;Tunis;109;objazdowa;5053
57567;Denmark;Aarhus;328;city break;6811
57568;USA;Los Angeles;360;city break;4235
57569;Iceland;Reykjavik;322;tematyczna;1085
57570;Croatia;Dubrovnik;139;tematyczna;3265
57571;Germany;Hamburg;95;wypoczynkowa;6413
57572;Germany;Munich;114;objazdowa;4608
57573;Iceland;Akureyri;301;city break;1882
57574;Portugal;Porto;176;city break;1629
57575;Iceland;Reykjavik;95;wypoczynkowa;6867
57576;Egypt;Hurghada;227;city break;6236
57577;Japan;Osaka;375;city break;6906
57578;Portugal;Porto;119;tematyczna;4756
57579;India;Delhi;399;objazdowa;6883
57580;Germany;Hamburg;115;tematyczna;6501
57581;Netherlands;Amsterdam;348;wypoczynkowa;3557
57582;Germany;Hamburg;139;objazdowa;1580
57583;France;Nice;77;city break;6905
57584;Belgium;Antwerp;98;city break;4226
57585;India;Delhi;380;tematyczna;6838
57586;Morocco;Marrakesh;324;wypoczynkowa;829
57587;Japan;Tokyo;267;objazdowa;6903
57588;Croatia;Split;205;city break;6907
57589;Turkey;Istanbul;240;wypoczynkowa;6901
57590;Bulgaria;Sofia;356;wypoczynkowa;4626
57591;Italy;Milan;106;wypoczynkowa;4553
57592;Tunisia;Tunis;359;tematyczna;5408
57593;Germany;Hamburg;369;tematyczna;5678
57594;Czech Republic;Ostrava;240;city break;100
57595;Turkey;Istanbul;107;objazdowa;6877
57596;Australia;Sydney;395;city break;6908
57597;China;Beijing;112;city break;6884
57598;Canada;Montreal;319;tematyczna;1406
57599;Austria;Salzburg;185;city break;6874
57600;Ireland;Dublin;96;city break;2270
57601;Bulgaria;Sofia;235;city break;6474
57602;Morocco;Marrakesh;370;wypoczynkowa;3457
57603;Morocco;Marrakesh;370;wypoczynkowa;6568
57604;Germany;Munich;203;objazdowa;6267
57605;Bulgaria;Sofia;112;tematyczna;3715
57606;Denmark;Copenhagen;102;city break;6406
57607;Germany;Munich;315;wypoczynkowa;6886
57608;France;Lyon;168;tematyczna;6906
57609;Greece;Thessaloniki;229;objazdowa;5123
57610;Croatia;Dubrovnik;329;tematyczna;582
57611;Denmark;Aarhus;135;wypoczynkowa;5262
57612;Egypt;Cairo;361;wypoczynkowa;6906
57613;Sweden;Gothenburg;368;city break;6788
57614;Greece;Thessaloniki;243;objazdowa;1163
57615;Belgium;Brussels;137;city break;6909
57616;Norway;Oslo;360;tematyczna;3977
57617;Australia;Melbourne;285;tematyczna;4035
57618;Greece;Thessaloniki;243;wypoczynkowa;6511
57619;Austria;Vienna;285;city break;1685
57620;Norway;Bergen;221;wypoczynkowa;6908
57621;Tunisia;Tunis;77;wypoczynkowa;189
57622;USA;New York;206;objazdowa;53
57623;Belgium;Antwerp;69;tematyczna;977
57624;Netherlands;Amsterdam;370;tematyczna;3063
57625;France;Nice;103;city break;3347
57626;Czech Republic;Ostrava;175;city break;6898
57627;Turkey;Istanbul;172;city break;1844
57628;France;Lyon;139;wypoczynkowa;6835
57629;USA;Miami;301;objazdowa;6910
57630;Morocco;Marrakesh;400;tematyczna;6119
57631;Iceland;Reykjavik;386;wypoczynkowa;6020
57632;Iceland;Akureyri;185;city break;6910
57633;USA;Los Angeles;299;tematyczna;5752
57634;Sweden;Gothenburg;103;tematyczna;4181
57635;Belgium;Antwerp;209;wypoczynkowa;616
57636;Spain;Madrid;317;tematyczna;1562
57637;Bulgaria;Burgas;99;objazdowa;672
57638;Spain;Madrid;136;city break;6897
57639;China;Shanghai;214;city break;6893
57640;Egypt;Cairo;208;tematyczna;6849
57641;Denmark;Copenhagen;58;tematyczna;6809
57642;Tunisia;Tunis;75;city break;3041
57643;Sweden;Stockholm;144;tematyczna;587
57644;Egypt;Cairo;167;wypoczynkowa;2097
57645;Tunisia;Tunis;291;city break;6909
57646;India;Delhi;329;wypoczynkowa;530
57647;United Kingdom;London;215;city break;4855
57648;Iceland;Reykjavik;82;wypoczynkowa;6911
57649;Norway;Oslo;378;tematyczna;6912
57650;Portugal;Porto;74;wypoczynkowa;6902
57651;Australia;Melbourne;282;objazdowa;6909
57652;Sweden;Stockholm;187;city break;4159
57653;Portugal;Porto;197;city break;6879
57654;Egypt;Cairo;121;city break;6510
57655;Sweden;Gothenburg;286;tematyczna;3638
57656;Germany;Munich;318;wypoczynkowa;6913
57657;China;Beijing;315;city break;5232
57658;Netherlands;Amsterdam;312;tematyczna;6893
57659;Ireland;Dublin;113;tematyczna;1888
57660;Greece;Athens;247;wypoczynkowa;6880
57661;Canada;Montreal;157;tematyczna;6847
57662;Croatia;Dubrovnik;172;wypoczynkowa;6891
57663;Morocco;Marrakesh;88;wypoczynkowa;6866
57664;USA;Miami;45;city break;6498
57665;Tunisia;Hammamet;332;objazdowa;6522
57666;Canada;Toronto;88;wypoczynkowa;6914
57667;USA;New York;45;city break;4652
57668;China;Beijing;161;wypoczynkowa;3434
57669;France;Lyon;119;city break;713
57670;Netherlands;Amsterdam;376;city break;2113
57671;Sweden;Stockholm;327;wypoczynkowa;123
57672;Croatia;Split;219;tematyczna;66
57673;Italy;Milan;335;wypoczynkowa;4546
57674;Spain;Barcelona;175;wypoczynkowa;6861
57675;USA;New York;258;wypoczynkowa;4805
57676;Iceland;Reykjavik;280;city break;6870
57677;Sweden;Stockholm;281;wypoczynkowa;4153
57678;USA;Miami;274;tematyczna;5255
57679;Tunisia;Tunis;83;objazdowa;6750
57680;Australia;Melbourne;214;objazdowa;6911
57681;Belgium;Antwerp;304;wypoczynkowa;6915
57682;France;Lyon;385;city break;4172
57683;Bulgaria;Burgas;301;city break;898
57684;France;Nice;144;wypoczynkowa;6905
57685;Croatia;Dubrovnik;85;city break;6716
57686;Switzerland;Geneva;126;wypoczynkowa;6916
57687;Canada;Montreal;343;objazdowa;6915
57688;China;Shanghai;268;objazdowa;33
57689;Sweden;Stockholm;126;city break;6905
57690;China;Shanghai;96;objazdowa;6901
57691;Portugal;Porto;107;city break;5179
57692;Czech Republic;Ostrava;339;wypoczynkowa;5141
57693;Japan;Tokyo;377;tematyczna;6917
57694;USA;Los Angeles;341;objazdowa;3463
57695;Czech Republic;Ostrava;330;wypoczynkowa;6792
57696;Denmark;Copenhagen;228;tematyczna;6916
57697;Poland;Gdansk;315;tematyczna;6708
57698;India;Mumbai;314;city break;6918
57699;Ireland;Cork;232;wypoczynkowa;1743
57700;Poland;Warsaw;255;tematyczna;1617
57701;Czech Republic;Prague;53;city break;4786
57702;Greece;Thessaloniki;356;objazdowa;6904
57703;Netherlands;Rotterdam;260;city break;2117
57704;Germany;Munich;61;objazdowa;1962
57705;India;Mumbai;332;objazdowa;6864
57706;China;Beijing;305;wypoczynkowa;6915
57707;Czech Republic;Ostrava;361;wypoczynkowa;6918
57708;Turkey;Istanbul;196;wypoczynkowa;1396
57709;Australia;Sydney;202;wypoczynkowa;6917
57710;Canada;Toronto;117;tematyczna;302
57711;Belgium;Brussels;142;objazdowa;3993
57712;China;Beijing;395;tematyczna;366
57713;Belgium;Antwerp;95;city break;6306
57714;France;Paris;278;wypoczynkowa;6809
57715;Egypt;Cairo;224;city break;3201
57716;Turkey;Antalya;282;objazdowa;6908
57717;Tunisia;Hammamet;105;city break;704
57718;Austria;Salzburg;288;objazdowa;6912
57719;Turkey;Istanbul;74;city break;956
57720;Canada;Montreal;306;objazdowa;1848
57721;Denmark;Copenhagen;134;city break;3439
57722;Tunisia;Tunis;155;wypoczynkowa;1737
57723;Egypt;Hurghada;134;wypoczynkowa;6807
57724;Denmark;Copenhagen;142;objazdowa;4460
57725;Netherlands;Rotterdam;149;wypoczynkowa;3439
57726;Portugal;Lisbon;333;wypoczynkowa;6913
57727;Germany;Hamburg;77;tematyczna;6654
57728;Egypt;Cairo;193;tematyczna;5306
57729;Croatia;Dubrovnik;325;tematyczna;6796
57730;France;Lyon;51;city break;3724
57731;Czech Republic;Ostrava;231;tematyczna;4108
57732;United Kingdom;Manchester;166;wypoczynkowa;3489
57733;Poland;Gdansk;333;city break;696
57734;Poland;Gdansk;363;tematyczna;6907
57735;Portugal;Porto;55;wypoczynkowa;4115
57736;Belgium;Antwerp;287;tematyczna;4349
57737;Spain;Barcelona;342;wypoczynkowa;6776
57738;Italy;Milan;117;tematyczna;6896
57739;Egypt;Cairo;160;wypoczynkowa;6683
57740;Austria;Salzburg;303;city break;6889
57741;United Kingdom;Manchester;159;city break;6792
57742;Iceland;Reykjavik;274;objazdowa;6913
57743;Greece;Thessaloniki;387;objazdowa;5708
57744;India;Mumbai;377;city break;2428
57745;Germany;Munich;158;city break;2181
57746;Turkey;Istanbul;87;tematyczna;658
57747;Australia;Sydney;375;wypoczynkowa;6287
57748;United Kingdom;Manchester;324;city break;6493
57749;United Kingdom;Edinburgh;106;objazdowa;6904
57750;Morocco;Casablanca;257;city break;3328
57751;Egypt;Cairo;135;objazdowa;5174
57752;Sweden;Stockholm;276;wypoczynkowa;5400
57753;Denmark;Aarhus;382;objazdowa;6768
57754;Australia;Melbourne;288;objazdowa;6692
57755;Sweden;Stockholm;359;objazdowa;5374
57756;Czech Republic;Prague;202;objazdowa;6919
57757;Tunisia;Tunis;390;city break;2398
57758;Japan;Tokyo;113;tematyczna;6831
57759;Australia;Melbourne;206;tematyczna;6914
57760;Bulgaria;Burgas;329;objazdowa;5890
57761;Tunisia;Tunis;64;tematyczna;6849
57762;Switzerland;Zurich;275;wypoczynkowa;3168
57763;Spain;Valencia;206;tematyczna;5884
57764;USA;New York;376;wypoczynkowa;1963
57765;France;Paris;334;objazdowa;6918
57766;Czech Republic;Ostrava;236;wypoczynkowa;952
57767;Iceland;Akureyri;291;objazdowa;6249
57768;Germany;Hamburg;248;wypoczynkowa;6
57769;Australia;Melbourne;400;city break;2987
57770;Belgium;Antwerp;56;city break;2251
57771;Norway;Bergen;64;city break;1496
57772;Egypt;Hurghada;286;tematyczna;6915
57773;Iceland;Akureyri;399;tematyczna;2008
57774;Bulgaria;Burgas;143;tematyczna;6528
57775;Switzerland;Zurich;281;objazdowa;6365
57776;Denmark;Copenhagen;60;wypoczynkowa;6920
57777;Portugal;Lisbon;380;wypoczynkowa;3457
57778;Belgium;Brussels;290;objazdowa;6921
57779;Canada;Toronto;354;wypoczynkowa;3155
57780;France;Paris;253;wypoczynkowa;6001
57781;Greece;Thessaloniki;225;tematyczna;5661
57782;Netherlands;Amsterdam;337;objazdowa;2685
57783;Sweden;Gothenburg;256;wypoczynkowa;6080
57784;Ireland;Cork;250;wypoczynkowa;6302
