IdTerminu;DataWyjazdu;DlugoscPobytu;IloscMiejsc;IdWycieczki
1804;2026-08-06;3;10;602
1805;2026-09-02;14;34;602
1806;2026-07-19;18;43;602
1807;2026-07-03;7;16;603
1808;2026-11-16;5;36;603
1809;2026-07-04;21;45;603
1810;2026-04-30;5;24;604
1811;2026-02-10;21;32;604
1812;2026-11-04;18;6;604
1813;2026-07-10;21;35;605
1814;2026-08-03;10;41;605
1815;2026-10-09;3;49;605
1816;2026-07-17;3;19;606
1817;2026-02-28;3;20;606
1818;2025-12-21;18;6;606
1819;2026-11-17;5;18;607
1820;2026-05-25;10;9;607
1821;2026-11-09;5;10;607
1822;2026-02-06;5;8;608
1823;2026-06-26;18;47;608
1824;2026-10-06;14;17;608
1825;2026-07-01;18;43;609
1826;2026-11-04;5;5;609
1827;2026-09-11;3;50;609
1828;2026-04-17;21;31;610
1829;2026-07-24;18;26;610
1830;2026-02-11;14;17;610
1831;2026-07-13;18;42;611
1832;2025-12-30;21;34;611
1833;2026-04-02;14;29;611
1834;2026-01-16;10;25;612
1835;2026-04-23;5;32;612
1836;2026-08-30;14;36;612
1837;2026-01-30;21;31;613
1838;2026-02-25;10;8;613
1839;2026-03-30;18;15;613
1840;2026-04-25;3;37;614
1841;2026-02-13;10;28;614
1842;2026-07-16;7;6;614
1843;2026-11-05;7;25;615
1844;2026-08-17;3;50;615
1845;2025-12-26;3;11;615
1846;2026-05-03;5;24;616
1847;2026-02-20;14;30;616
1848;2026-06-21;3;6;616
1849;2026-11-22;5;33;617
1850;2026-06-17;21;16;617
1851;2025-12-03;5;14;617
1852;2026-07-27;18;46;618
1853;2026-01-17;21;38;618
1854;2026-05-03;14;16;618
1855;2026-06-16;14;14;619
1856;2026-08-20;7;13;619
1857;2026-01-08;3;26;619
1858;2026-06-09;14;15;620
1859;2026-03-02;3;10;620
1860;2026-08-24;21;46;620
1861;2026-09-09;14;36;621
1862;2026-02-25;7;19;621
1863;2026-06-06;10;50;621
1864;2026-02-19;7;46;622
1865;2026-02-27;18;5;622
1866;2026-07-14;3;25;622
1867;2026-06-05;21;43;623
1868;2026-01-09;10;19;623
1869;2026-09-22;18;22;623
1870;2026-01-20;7;16;624
1871;2026-03-23;14;30;624
1872;2026-05-25;21;5;624
1873;2026-03-05;5;35;625
1874;2026-01-11;14;11;625
1875;2026-08-28;3;22;625
1876;2026-01-22;14;10;626
1877;2026-06-14;7;10;626
1878;2026-10-19;18;25;626
1879;2026-07-26;18;36;627
1880;2026-03-02;3;26;627
1881;2026-08-07;14;9;627
1882;2026-01-25;14;25;628
1883;2026-08-13;21;41;628
1884;2026-07-24;3;5;628
1885;2026-06-20;14;29;629
1886;2026-04-21;7;22;629
1887;2026-04-29;21;39;629
1888;2026-09-12;10;7;630
1889;2026-02-26;21;49;630
1890;2026-03-23;14;35;630
1891;2026-01-01;10;24;631
1892;2026-08-22;3;46;631
1893;2026-03-06;5;45;631
1894;2026-07-25;18;10;632
1895;2026-05-26;5;39;632
1896;2026-09-11;18;10;632
1897;2025-12-24;10;48;633
1898;2026-11-07;5;38;633
1899;2026-01-04;5;50;633
1900;2026-06-14;21;26;634
1901;2026-06-15;14;38;634
1902;2026-01-09;10;33;634
1903;2026-03-12;5;29;635
1904;2026-02-01;3;12;635
1905;2026-07-07;5;31;635
1906;2026-10-28;21;14;636
1907;2026-09-20;18;18;636
1908;2026-09-30;7;41;636
1909;2026-07-22;21;36;637
1910;2025-12-20;14;16;637
1911;2026-11-19;14;12;637
1912;2026-05-07;3;33;638
1913;2026-10-13;18;9;638
1914;2026-01-19;7;43;638
1915;2026-11-11;14;21;639
1916;2026-10-22;14;15;639
1917;2026-07-30;5;9;639
1918;2026-01-08;14;45;640
1919;2025-12-26;21;8;640
1920;2026-10-25;21;41;640
1921;2026-04-25;10;28;641
1922;2026-08-09;21;18;641
1923;2026-03-28;5;21;641
1924;2025-12-20;7;33;642
1925;2026-01-30;14;22;642
1926;2026-05-02;10;22;642
1927;2026-10-24;10;43;643
1928;2026-04-27;10;38;643
1929;2026-08-13;21;21;643
1930;2026-06-04;5;39;644
1931;2026-11-20;3;38;644
1932;2026-09-28;18;44;644
1933;2026-09-08;21;43;645
1934;2026-07-30;3;18;645
1935;2026-03-15;14;25;645
1936;2025-12-31;3;13;646
1937;2026-01-16;18;42;646
1938;2026-04-09;10;47;646
1939;2026-10-07;5;10;647
1940;2025-12-16;3;41;647
1941;2026-05-21;5;20;647
1942;2025-12-17;5;36;648
1943;2026-06-16;21;9;648
1944;2026-06-20;18;28;648
1945;2026-02-15;14;49;649
1946;2026-06-03;21;21;649
1947;2026-04-20;10;48;649
1948;2026-05-03;10;21;650
1949;2026-03-14;14;16;650
1950;2026-09-02;5;11;650
1951;2026-06-20;7;13;651
1952;2026-07-23;18;18;651
1953;2026-10-31;14;31;651
1954;2026-04-05;21;19;652
1955;2026-02-16;18;37;652
1956;2026-04-29;10;19;652
1957;2025-12-22;10;32;653
1958;2025-11-30;21;44;653
1959;2026-02-18;3;14;653
1960;2026-11-16;5;41;654
1961;2026-08-26;14;24;654
1962;2025-12-18;7;26;654
1963;2026-03-04;7;15;655
1964;2026-11-13;3;46;655
1965;2026-10-28;5;40;655
1966;2026-11-07;18;30;656
1967;2026-07-16;10;25;656
1968;2026-05-02;5;5;656
1969;2026-09-10;18;26;657
1970;2026-04-17;5;24;657
1971;2026-08-01;5;48;657
1972;2026-10-17;14;48;658
1973;2026-08-02;14;50;658
1974;2026-04-17;7;48;658
1975;2026-08-26;5;42;659
1976;2026-03-28;21;48;659
1977;2026-11-03;3;44;659
1978;2026-01-11;3;22;660
1979;2026-06-20;7;16;660
1980;2025-12-05;10;19;660
1981;2026-09-30;21;42;661
1982;2026-11-16;21;31;661
1983;2026-11-01;18;23;661
1984;2026-07-16;7;47;662
1985;2026-10-18;14;23;662
1986;2025-12-31;5;13;662
1987;2026-07-24;3;5;663
1988;2026-05-10;3;40;663
1989;2026-01-28;14;43;663
1990;2026-09-30;5;45;664
1991;2026-03-16;3;33;664
1992;2026-03-24;3;10;664
1993;2026-06-29;21;17;665
1994;2026-07-16;14;50;665
1995;2026-08-07;18;44;665
1996;2026-11-08;18;7;666
1997;2026-10-19;14;37;666
1998;2026-01-20;21;32;666
1999;2026-05-14;14;19;667
2000;2026-04-22;7;10;667
2001;2026-06-04;5;10;667
2002;2026-05-02;21;39;668
2003;2025-12-14;10;8;668
2004;2026-08-06;10;34;668
2005;2026-06-27;3;33;669
2006;2026-11-14;5;20;669
2007;2026-09-24;10;16;669
2008;2026-09-07;18;27;670
2009;2026-10-20;18;18;670
2010;2026-03-09;14;30;670
2011;2025-12-19;18;15;671
2012;2026-09-10;21;26;671
2013;2025-12-06;21;40;671
2014;2026-04-19;7;35;672
2015;2026-03-05;21;45;672
2016;2025-12-14;3;36;672
2017;2026-10-16;3;21;673
2018;2026-09-27;14;6;673
2019;2026-06-22;18;46;673
2020;2026-02-28;14;33;674
2021;2026-02-04;14;44;674
2022;2026-11-20;14;37;674
2023;2026-09-08;5;36;675
2024;2026-01-30;10;21;675
2025;2026-01-02;3;47;675
2026;2026-08-12;21;12;676
2027;2026-09-22;5;6;676
2028;2025-12-11;10;17;676
2029;2026-10-17;5;21;677
2030;2026-09-03;18;10;677
2031;2026-03-29;3;23;677
2032;2026-04-04;7;19;678
2033;2026-05-06;10;16;678
2034;2026-05-06;7;8;678
2035;2026-01-11;10;8;679
2036;2026-11-19;10;23;679
2037;2026-11-17;3;42;679
2038;2026-10-28;5;43;680
2039;2026-05-30;10;16;680
2040;2026-10-17;21;6;680
2041;2026-04-18;3;25;681
2042;2025-12-28;14;44;681
2043;2026-04-25;5;14;681
2044;2026-07-03;10;12;682
2045;2026-04-10;14;23;682
2046;2026-09-14;14;11;682
2047;2026-08-18;3;34;683
2048;2026-04-09;10;47;683
2049;2026-11-23;14;42;683
2050;2026-09-05;3;12;684
2051;2026-05-22;7;10;684
2052;2026-04-19;3;47;684
2053;2026-02-18;14;40;685
2054;2026-10-06;7;5;685
2055;2026-03-01;7;11;685
2056;2026-04-07;5;18;686
2057;2026-06-27;18;30;686
2058;2026-05-08;14;33;686
2059;2026-11-18;18;26;687
2060;2026-07-13;5;18;687
2061;2026-03-24;10;28;687
2062;2026-01-28;14;46;688
2063;2026-05-23;10;50;688
2064;2025-12-25;21;35;688
2065;2026-03-25;18;33;689
2066;2026-03-05;5;5;689
2067;2026-09-16;21;50;689
2068;2026-11-15;7;45;690
2069;2026-11-15;18;42;690
2070;2026-08-12;21;7;690
2071;2026-08-15;5;30;691
2072;2026-02-15;5;36;691
2073;2025-12-11;7;17;691
2074;2026-07-19;18;32;692
2075;2026-01-20;3;40;692
2076;2026-04-24;18;48;692
2077;2026-05-04;10;16;693
2078;2026-05-31;5;26;693
2079;2026-05-18;10;8;693
2080;2026-03-29;10;16;694
2081;2026-07-02;14;27;694
2082;2026-03-27;18;41;694
2083;2026-11-09;14;36;695
2084;2026-07-06;14;32;695
2085;2026-08-23;7;17;695
2086;2026-06-28;14;36;696
2087;2025-12-08;10;37;696
2088;2026-10-01;7;20;696
2089;2026-08-26;14;39;697
2090;2026-06-01;7;39;697
2091;2026-03-09;5;36;697
2092;2026-02-12;7;44;698
2093;2025-12-27;21;47;698
2094;2026-03-28;3;11;698
2095;2026-03-23;18;49;699
2096;2026-09-21;5;40;699
2097;2026-02-15;5;24;699
2098;2025-12-01;18;26;700
2099;2026-11-07;7;28;700
2100;2026-09-23;14;29;700
2101;2026-07-30;5;16;701
2102;2026-01-16;14;16;701
2103;2026-09-25;7;23;701
2104;2026-04-27;21;50;702
2105;2026-06-21;5;50;702
2106;2026-08-22;5;49;702
2107;2026-07-16;3;44;703
2108;2026-03-23;14;43;703
2109;2026-08-03;21;29;703
2110;2026-04-26;18;35;704
2111;2026-04-03;18;30;704
2112;2026-08-12;18;16;704
2113;2026-01-30;3;26;705
2114;2026-08-24;7;31;705
2115;2026-03-17;18;44;705
2116;2026-05-29;7;42;706
2117;2025-12-01;3;49;706
2118;2025-12-03;21;38;706
2119;2026-09-05;10;44;707
2120;2026-07-29;21;28;707
2121;2026-07-06;10;32;707
2122;2026-07-18;18;37;708
2123;2026-04-27;21;12;708
2124;2026-05-08;14;46;708
2125;2026-05-19;3;10;709
2126;2026-08-25;21;8;709
2127;2026-09-30;10;44;709
2128;2026-09-12;18;6;710
2129;2026-10-12;5;16;710
2130;2026-06-07;5;32;710
2131;2026-01-10;7;27;711
2132;2025-12-23;14;20;711
2133;2026-11-16;10;45;711
2134;2026-01-24;18;33;712
2135;2026-07-04;7;41;712
2136;2026-05-15;7;11;712
2137;2026-06-21;7;34;713
2138;2026-04-04;7;40;713
2139;2026-03-18;14;26;713
2140;2026-06-17;5;50;714
2141;2026-04-11;18;33;714
2142;2025-12-31;21;10;714
2143;2026-03-15;18;46;715
2144;2026-06-10;3;32;715
2145;2026-05-05;7;18;715
2146;2026-05-17;14;44;716
2147;2025-12-16;3;40;716
2148;2026-02-18;7;21;716
2149;2026-08-08;3;10;717
2150;2026-10-13;10;50;717
2151;2026-03-22;3;41;717
2152;2026-08-24;21;37;718
2153;2026-07-10;18;6;718
2154;2026-11-22;3;37;718
2155;2026-05-23;3;7;719
2156;2026-04-09;10;12;719
2157;2026-09-26;10;41;719
2158;2026-06-23;14;27;720
2159;2026-09-04;18;36;720
2160;2026-10-21;7;16;720
2161;2026-01-10;3;41;721
2162;2026-10-23;21;31;721
2163;2026-02-09;5;43;721
2164;2026-02-25;21;38;722
2165;2026-03-31;21;21;722
2166;2026-03-05;3;41;722
2167;2026-03-05;18;13;723
2168;2026-06-02;10;30;723
2169;2026-02-24;10;42;723
2170;2026-05-12;14;7;724
2171;2026-10-28;10;5;724
2172;2025-12-31;10;25;724
2173;2025-12-17;7;41;725
2174;2026-01-26;10;35;725
2175;2025-12-26;18;44;725
2176;2025-12-17;7;37;726
2177;2025-12-18;7;48;726
2178;2026-05-09;21;21;726
2179;2026-05-28;10;32;727
2180;2026-07-23;10;33;727
2181;2026-09-29;14;25;727
2182;2026-03-18;10;15;728
2183;2026-10-14;14;43;728
2184;2026-10-26;5;18;728
2185;2026-07-09;10;42;729
2186;2026-04-25;21;38;729
2187;2025-12-08;7;39;729
2188;2026-09-21;5;12;730
2189;2026-10-09;5;41;730
2190;2026-06-21;10;34;730
2191;2026-10-06;5;47;731
2192;2026-01-18;7;6;731
2193;2026-08-12;18;6;731
2194;2026-07-07;10;32;732
2195;2026-06-06;14;44;732
2196;2026-07-11;7;34;732
2197;2026-09-08;5;22;733
2198;2026-10-01;18;21;733
2199;2026-08-22;5;45;733
2200;2026-10-12;21;47;734
2201;2026-06-17;10;47;734
2202;2026-08-30;7;46;734
2203;2026-11-12;10;21;735
2204;2026-11-10;7;18;735
2205;2026-01-18;7;27;735
2206;2026-09-09;14;36;736
2207;2026-08-10;3;25;736
2208;2026-08-16;14;49;736
2209;2026-02-05;7;48;737
2210;2026-04-13;3;9;737
2211;2026-07-07;5;11;737
2212;2026-04-11;18;8;738
2213;2026-06-11;10;14;738
2214;2026-10-21;10;43;738
2215;2026-11-03;10;17;739
2216;2026-02-01;7;34;739
2217;2026-07-31;5;22;739
2218;2026-10-30;5;19;740
2219;2026-04-25;18;16;740
2220;2026-01-01;5;18;740
2221;2026-07-08;7;20;741
2222;2025-12-14;7;17;741
2223;2026-09-24;5;16;741
2224;2026-03-22;3;33;742
2225;2026-01-18;18;11;742
2226;2026-02-22;14;19;742
2227;2026-07-18;7;20;743
2228;2026-06-10;21;6;743
2229;2026-05-26;18;16;743
2230;2026-08-06;18;26;744
2231;2026-03-24;7;34;744
2232;2026-05-28;14;40;744
2233;2026-05-16;14;49;745
2234;2026-11-13;5;40;745
2235;2026-02-07;5;46;745
2236;2026-03-09;7;35;746
2237;2026-11-10;14;47;746
2238;2026-05-18;21;5;746
2239;2026-07-01;21;19;747
2240;2026-01-25;14;13;747
2241;2026-01-02;3;20;747
2242;2026-07-09;3;7;748
2243;2026-07-10;18;44;748
2244;2026-08-11;3;6;748
2245;2026-04-07;14;41;749
2246;2026-01-12;7;38;749
2247;2026-02-06;18;37;749
2248;2025-12-23;18;22;750
2249;2026-10-16;21;25;750
2250;2026-01-31;10;21;750
2251;2026-05-04;10;14;751
2252;2025-12-28;10;24;751
2253;2026-02-11;3;13;751
2254;2025-12-07;5;8;752
2255;2026-07-01;14;12;752
2256;2026-06-19;10;38;752
2257;2026-08-20;5;18;753
2258;2026-02-09;21;7;753
2259;2025-12-28;5;20;753
2260;2026-04-11;10;32;754
2261;2026-02-13;14;28;754
2262;2026-10-06;3;33;754
2263;2026-09-14;5;33;755
2264;2026-10-23;10;25;755
2265;2026-04-26;10;24;755
2266;2026-05-19;5;36;756
2267;2026-11-08;3;38;756
2268;2026-03-05;7;9;756
2269;2025-12-20;5;36;757
2270;2026-03-08;21;26;757
2271;2026-05-16;7;34;757
2272;2026-11-21;10;39;758
2273;2026-01-03;21;41;758
2274;2026-10-06;5;9;758
2275;2026-02-24;21;42;759
2276;2026-09-27;10;21;759
2277;2026-08-08;21;39;759
2278;2026-10-26;3;23;760
2279;2026-08-16;7;11;760
2280;2026-11-15;3;42;760
2281;2026-09-18;5;49;761
2282;2025-12-16;7;43;761
2283;2026-04-09;21;39;761
2284;2025-12-12;21;33;762
2285;2026-10-03;7;15;762
2286;2026-04-19;21;7;762
2287;2026-02-14;5;41;763
2288;2026-08-18;3;23;763
2289;2026-05-07;7;16;763
2290;2026-06-08;5;7;764
2291;2026-11-10;5;6;764
2292;2026-11-23;14;23;764
2293;2026-06-26;18;12;765
2294;2026-08-19;21;6;765
2295;2026-05-06;10;6;765
2296;2026-06-15;10;49;766
2297;2026-10-04;5;22;766
2298;2026-11-06;5;13;766
2299;2025-12-15;7;6;767
2300;2025-12-07;18;42;767
2301;2026-02-28;18;29;767
2302;2026-07-03;3;39;768
2303;2026-02-07;21;39;768
2304;2026-05-14;14;25;768
2305;2026-05-19;7;48;769
2306;2025-12-02;14;23;769
2307;2026-07-09;5;35;769
2308;2026-09-24;10;8;770
2309;2026-01-22;7;25;770
2310;2026-05-27;3;44;770
2311;2026-10-28;21;28;771
2312;2026-10-20;5;47;771
2313;2026-05-25;21;20;771
2314;2026-11-11;14;24;772
2315;2026-03-31;18;32;772
2316;2026-01-25;3;45;772
2317;2026-05-08;7;17;773
2318;2026-03-09;14;45;773
2319;2026-04-27;21;21;773
2320;2026-04-05;10;44;774
2321;2026-11-10;3;11;774
2322;2026-10-04;14;34;774
2323;2026-07-01;7;17;775
2324;2026-01-26;3;20;775
2325;2026-01-06;14;19;775
2326;2026-05-14;14;47;776
2327;2026-01-18;5;29;776
2328;2026-05-17;5;14;776
2329;2026-07-26;7;40;777
2330;2025-12-18;18;48;777
2331;2026-02-04;10;49;777
2332;2026-06-30;3;30;778
2333;2026-05-25;21;29;778
2334;2026-08-03;10;11;778
2335;2026-10-09;5;23;779
2336;2026-10-03;10;9;779
2337;2025-12-20;10;36;779
2338;2026-08-23;14;9;780
2339;2026-02-13;5;42;780
2340;2025-12-09;10;14;780
2341;2026-07-12;3;10;781
2342;2026-08-21;18;32;781
2343;2026-07-03;7;25;781
2344;2026-11-20;18;32;782
2345;2026-06-05;21;27;782
2346;2026-06-01;14;7;782
2347;2026-10-01;3;40;783
2348;2025-12-11;21;17;783
2349;2026-09-05;7;48;783
2350;2026-07-23;10;15;784
2351;2026-01-13;14;5;784
2352;2026-10-21;7;12;784
2353;2026-10-26;14;15;785
2354;2026-10-08;5;5;785
2355;2026-07-26;7;18;785
2356;2026-10-02;3;40;786
2357;2026-08-04;7;31;786
2358;2025-12-18;18;35;786
2359;2026-01-17;3;9;787
2360;2026-01-14;3;18;787
2361;2026-07-07;21;49;787
2362;2026-04-19;21;6;788
2363;2026-11-23;5;13;788
2364;2026-07-15;18;48;788
2365;2026-04-24;21;37;789
2366;2026-03-12;14;45;789
2367;2026-04-01;18;42;789
2368;2026-04-06;3;14;790
2369;2026-09-02;14;44;790
2370;2025-12-17;5;27;790
2371;2026-10-25;14;19;791
2372;2026-10-02;18;6;791
2373;2026-04-29;18;50;791
2374;2026-10-09;5;22;792
2375;2026-04-08;5;32;792
2376;2026-01-16;5;49;792
2377;2026-02-20;7;25;793
2378;2026-06-10;5;34;793
2379;2026-08-28;14;26;793
2380;2026-05-29;3;8;794
2381;2026-01-29;14;36;794
2382;2026-07-05;14;5;794
2383;2026-06-25;21;8;795
2384;2026-10-23;7;16;795
2385;2026-11-05;21;32;795
2386;2026-02-12;18;20;796
2387;2025-12-21;21;12;796
2388;2026-07-03;7;40;796
2389;2026-05-30;10;31;797
2390;2025-12-28;5;44;797
2391;2026-05-19;21;26;797
2392;2026-09-10;21;45;798
2393;2026-05-29;18;35;798
2394;2026-08-18;14;37;798
2395;2026-07-26;5;15;799
2396;2026-08-08;3;8;799
2397;2026-08-31;7;43;799
2398;2026-08-21;7;15;800
2399;2026-10-17;10;24;800
2400;2026-06-15;18;17;800
2401;2026-02-19;3;44;801
2402;2026-11-23;5;23;801
2403;2025-12-13;14;10;801
2404;2025-12-16;21;41;802
2405;2026-02-25;18;12;802
2406;2026-11-10;3;49;802
2407;2026-04-01;5;7;803
2408;2026-10-13;10;42;803
2409;2026-08-20;10;40;803
2410;2026-01-03;5;34;804
2411;2026-03-06;18;34;804
2412;2026-04-14;5;30;804
2413;2026-05-08;18;39;805
2414;2026-04-02;10;5;805
2415;2025-12-15;21;42;805
2416;2026-09-14;3;49;806
2417;2026-05-19;21;37;806
2418;2026-01-28;21;12;806
2419;2026-04-25;10;49;807
2420;2026-11-05;5;45;807
2421;2026-01-22;10;25;807
2422;2026-01-18;21;9;808
2423;2026-09-21;14;10;808
2424;2026-02-24;10;44;808
2425;2026-09-08;21;8;809
2426;2026-02-19;21;14;809
2427;2026-03-09;18;18;809
2428;2026-11-22;5;31;810
2429;2026-05-25;3;39;810
2430;2026-02-09;3;29;810
2431;2026-04-13;10;34;811
2432;2026-10-08;10;34;811
2433;2026-03-07;21;36;811
2434;2026-10-13;5;30;812
2435;2026-07-01;18;50;812
2436;2026-06-21;14;15;812
2437;2026-02-28;10;44;813
2438;2026-09-24;14;17;813
2439;2026-10-04;14;22;813
2440;2026-03-30;10;43;814
2441;2026-01-20;5;33;814
2442;2026-04-24;7;47;814
2443;2026-04-26;10;13;815
2444;2026-09-29;21;35;815
2445;2026-02-08;18;11;815
2446;2026-11-02;3;32;816
2447;2026-02-03;14;24;816
2448;2026-08-08;5;8;816
2449;2026-03-11;7;7;817
2450;2026-09-26;10;17;817
2451;2026-01-09;14;24;817
2452;2026-04-23;18;13;818
2453;2026-04-07;3;13;818
2454;2026-06-01;7;11;818
2455;2025-12-19;18;47;819
2456;2026-07-21;5;38;819
2457;2026-10-26;5;18;819
2458;2025-12-06;5;18;820
2459;2026-01-20;21;49;820
2460;2026-05-24;14;10;820
2461;2026-03-04;14;24;821
2462;2026-03-25;3;29;821
2463;2026-02-27;18;39;821
2464;2026-11-04;14;15;822
2465;2026-01-07;5;33;822
2466;2026-02-27;10;38;822
2467;2026-07-12;14;10;823
2468;2026-10-19;3;37;823
2469;2026-07-13;18;48;823
2470;2026-10-18;21;5;824
2471;2026-04-24;5;34;824
2472;2026-01-25;3;45;824
2473;2026-11-16;3;45;825
2474;2025-12-13;5;13;825
2475;2026-03-19;7;39;825
2476;2026-05-21;18;7;826
2477;2026-11-14;5;7;826
2478;2026-09-10;3;9;826
2479;2026-08-31;5;18;827
2480;2025-12-29;10;43;827
2481;2026-08-16;14;33;827
2482;2026-06-14;3;11;828
2483;2026-11-23;5;38;828
2484;2026-02-12;7;17;828
2485;2026-11-02;14;27;829
2486;2026-09-15;7;25;829
2487;2026-11-01;3;27;829
2488;2026-07-19;5;17;830
2489;2026-02-06;18;8;830
2490;2026-01-15;5;10;830
2491;2025-12-30;18;50;831
2492;2026-02-06;18;10;831
2493;2026-05-10;10;39;831
2494;2026-05-17;21;27;832
2495;2026-09-19;10;12;832
2496;2025-12-17;3;16;832
2497;2026-11-09;14;7;833
2498;2026-09-11;21;35;833
2499;2026-04-09;10;17;833
2500;2026-01-07;3;12;834
2501;2026-06-26;21;24;834
2502;2026-08-18;3;9;834
2503;2026-02-11;5;37;835
2504;2026-09-22;3;45;835
2505;2026-08-07;21;26;835
2506;2026-09-20;3;44;836
2507;2026-04-25;7;18;836
2508;2025-12-28;5;36;836
2509;2026-06-20;5;26;837
2510;2026-04-16;5;9;837
2511;2026-01-19;14;50;837
2512;2026-04-25;10;49;838
2513;2026-05-18;21;10;838
2514;2026-08-06;3;50;838
2515;2026-11-02;18;12;839
2516;2026-03-18;7;11;839
2517;2026-04-21;10;48;839
2518;2026-07-16;5;29;840
2519;2026-06-10;21;37;840
2520;2026-02-04;21;25;840
2521;2026-03-29;21;15;841
2522;2026-07-10;10;47;841
2523;2026-02-21;5;13;841
2524;2026-07-17;3;13;842
2525;2026-07-15;10;31;842
2526;2026-05-13;5;26;842
2527;2026-10-27;21;23;843
2528;2026-09-13;5;6;843
2529;2026-04-21;10;5;843
2530;2026-05-12;10;47;844
2531;2026-07-23;5;42;844
2532;2026-01-27;10;9;844
2533;2026-05-13;21;43;845
2534;2026-03-29;10;19;845
2535;2026-11-08;10;32;845
2536;2026-10-25;7;43;846
2537;2026-04-13;21;22;846
2538;2026-08-03;21;33;846
2539;2026-06-03;14;18;847
2540;2026-03-07;3;45;847
2541;2026-09-17;14;43;847
2542;2026-06-22;5;7;848
2543;2026-07-25;14;24;848
2544;2026-01-17;18;18;848
2545;2026-03-18;5;40;849
2546;2026-02-08;18;26;849
2547;2026-07-07;18;6;849
2548;2026-11-11;21;27;850
2549;2026-11-11;5;24;850
2550;2026-10-12;3;42;850
2551;2026-02-04;18;35;851
2552;2026-01-29;18;5;851
2553;2026-09-03;14;37;851
2554;2026-10-10;18;6;852
2555;2026-10-21;7;39;852
2556;2025-12-21;21;45;852
2557;2026-01-11;21;24;853
2558;2026-06-15;10;39;853
2559;2025-12-16;14;41;853
2560;2026-08-28;7;15;854
2561;2026-01-15;21;50;854
2562;2026-01-14;21;33;854
2563;2026-01-20;7;41;855
2564;2025-12-28;5;26;855
2565;2026-03-06;18;23;855
2566;2026-09-28;21;20;856
2567;2025-12-16;10;20;856
2568;2026-10-12;21;37;856
2569;2026-02-08;14;36;857
2570;2025-12-01;14;34;857
2571;2026-01-23;7;45;857
2572;2026-02-04;5;42;858
2573;2026-05-13;10;28;858
2574;2026-08-07;18;7;858
2575;2026-01-05;7;15;859
2576;2026-08-05;3;26;859
2577;2026-03-18;10;32;859
2578;2026-05-25;5;44;860
2579;2026-05-18;21;29;860
2580;2026-05-20;10;42;860
2581;2026-07-23;21;41;861
2582;2026-09-09;3;48;861
2583;2026-04-30;18;45;861
2584;2026-07-30;5;29;862
2585;2026-01-13;14;48;862
2586;2025-12-29;21;41;862
2587;2026-04-23;7;19;863
2588;2026-08-18;21;17;863
2589;2026-03-30;3;32;863
2590;2026-10-12;10;28;864
2591;2026-01-16;14;7;864
2592;2026-06-23;14;38;864
2593;2026-02-11;5;17;865
2594;2026-07-14;5;42;865
2595;2026-01-31;5;37;865
2596;2026-07-06;3;35;866
2597;2026-10-23;7;50;866
2598;2026-04-06;5;21;866
2599;2026-06-27;14;50;867
2600;2026-07-26;5;45;867
2601;2026-05-27;5;6;867
2602;2026-09-27;21;20;868
2603;2026-05-19;18;39;868
2604;2026-11-22;7;13;868
2605;2026-07-11;21;24;869
2606;2026-05-11;7;23;869
2607;2026-05-01;10;32;869
2608;2026-09-05;18;30;870
2609;2026-08-26;18;14;870
2610;2026-11-15;7;41;870
2611;2026-02-11;21;17;871
2612;2026-05-14;18;32;871
2613;2026-04-27;21;9;871
2614;2025-12-16;5;38;872
2615;2026-11-22;5;10;872
2616;2026-02-15;7;9;872
2617;2026-10-22;18;50;873
2618;2026-05-15;7;36;873
2619;2026-10-20;18;17;873
2620;2026-03-16;7;42;874
2621;2026-04-10;10;16;874
2622;2026-03-08;3;31;874
2623;2026-08-09;10;29;875
2624;2026-08-13;5;9;875
2625;2026-09-25;5;11;875
2626;2026-01-28;5;5;876
2627;2026-02-16;3;6;876
2628;2026-03-13;21;6;876
2629;2026-11-20;10;16;877
2630;2025-12-27;5;34;877
2631;2025-12-04;21;41;877
2632;2026-03-24;18;31;878
2633;2026-09-30;3;37;878
2634;2026-03-31;21;19;878
2635;2026-01-31;7;18;879
2636;2026-06-04;10;31;879
2637;2026-11-14;14;36;879
2638;2026-04-12;18;5;880
2639;2026-02-15;3;39;880
2640;2026-09-26;5;15;880
2641;2026-03-24;14;17;881
2642;2026-09-04;5;15;881
2643;2026-10-08;14;12;881
2644;2026-06-13;14;49;882
2645;2026-08-23;21;32;882
2646;2026-04-25;14;26;882
2647;2026-10-12;10;6;883
2648;2026-04-15;7;37;883
2649;2026-08-19;7;33;883
2650;2026-02-07;5;15;884
2651;2026-11-17;10;22;884
2652;2026-09-23;21;11;884
2653;2026-11-21;14;22;885
2654;2026-05-22;10;42;885
2655;2026-01-06;10;29;885
2656;2026-06-21;3;40;886
2657;2026-07-05;10;38;886
2658;2026-02-01;5;50;886
2659;2025-12-22;14;24;887
2660;2026-03-20;7;25;887
2661;2026-10-04;10;16;887
2662;2026-07-21;10;47;888
2663;2026-10-11;18;36;888
2664;2026-09-21;5;41;888
2665;2026-01-12;14;20;889
2666;2026-10-12;21;41;889
2667;2026-06-03;3;41;889
2668;2026-10-30;5;48;890
2669;2026-02-10;14;47;890
2670;2026-05-10;5;37;890
2671;2026-08-18;7;45;891
2672;2025-12-20;18;40;891
2673;2026-11-16;21;30;891
2674;2026-11-01;21;22;892
2675;2026-07-27;18;39;892
