Miejscowosc;Termin;Cena;LiczbaOsob
Mumbai;2020-10-12;280;20
Mumbai;2023-01-17;280;17
Mumbai;2021-01-02;280;5
Delhi;2024-06-10;263;6
Delhi;2020-10-01;263;26
Delhi;2022-07-13;263;37
Delhi;2020-11-15;263;30
Delhi;2022-06-06;263;23
Delhi;2024-08-28;263;25
Delhi;2024-08-09;263;23
Delhi;2025-03-17;263;2
Delhi;2023-08-11;263;24
Delhi;2023-09-12;263;6
Delhi;2021-10-04;263;23
Delhi;2025-08-21;263;38
Delhi;2024-07-23;263;22
Venice;2025-01-14;121;21
Venice;2025-05-04;121;20
Venice;2024-06-23;121;38
Rotterdam;2022-04-29;239;16
Rotterdam;2023-10-01;239;23
Rotterdam;2020-05-15;239;7
Rotterdam;2024-12-16;239;3
Rotterdam;2020-07-20;239;17
Rotterdam;2021-05-07;239;6
Rotterdam;2021-08-20;239;22
Rotterdam;2025-03-29;239;4
New York;2021-03-22;68;39
New York;2024-04-07;68;5
New York;2021-11-16;68;15
Salzburg;2022-01-29;156;7
Salzburg;2025-08-05;156;22
Salzburg;2022-01-20;156;24
Salzburg;2025-01-12;156;20
Salzburg;2023-06-23;156;31
Krakow;2022-06-17;285;7
Dublin;2025-10-30;283;24
Dublin;2021-01-09;283;30
Dublin;2023-01-14;283;20
Dublin;2025-01-25;283;37
Dublin;2023-04-26;283;33
Dublin;2025-06-06;283;41
Dublin;2024-08-27;283;30
Dublin;2020-07-23;283;7
Cairo;2025-02-26;197;44
Cairo;2024-12-24;197;12
Gothenburg;2022-07-12;224;14
Gothenburg;2020-09-18;224;40
Gothenburg;2025-08-10;224;5
Gothenburg;2023-05-18;224;15
Gothenburg;2021-06-16;224;42
Gothenburg;2025-07-20;224;16
Gothenburg;2021-11-14;224;10
Gothenburg;2025-12-02;224;26
Gothenburg;2024-06-25;224;39
Burgas;2021-04-21;79;16
Dubrovnik;2024-03-16;151;6
Dubrovnik;2022-05-15;151;15
Dubrovnik;2024-07-16;151;32
Dubrovnik;2024-10-24;151;17
Dubrovnik;2023-04-14;151;30
Dubrovnik;2025-08-02;151;5
Dubrovnik;2021-06-18;151;19
Akureyri;2020-07-23;367;20
Akureyri;2023-03-21;367;26
Akureyri;2020-02-26;367;9
Aarhus;2025-04-13;385;6
Aarhus;2024-06-14;385;5
Aarhus;2020-05-15;385;24
Aarhus;2025-05-21;385;15
Aarhus;2023-12-16;385;43
Paris;2024-07-27;308;48
Paris;2020-05-31;308;18
Paris;2021-02-15;308;5
Paris;2021-09-16;308;10
Cork;2025-10-15;382;13
Cork;2020-10-22;382;44
Cork;2024-12-15;382;31
Cork;2023-07-03;382;21
Cork;2025-02-25;382;44
Cork;2021-04-02;382;17
Cork;2024-11-05;382;7
Cork;2025-06-22;382;34
Cork;2022-08-09;382;21
Cork;2022-03-20;382;42
Cork;2025-12-26;382;34
Split;2021-04-16;203;38
Split;2023-11-25;203;24
Split;2024-08-20;203;14
Split;2022-10-13;203;41
Split;2022-10-30;203;20
Split;2025-07-11;203;22
Split;2021-07-29;203;9
Split;2021-05-29;203;19
Split;2025-12-05;203;40
Split;2020-03-07;203;16
Split;2024-06-15;203;28
Split;2022-07-17;203;22
Split;2022-04-04;203;26
Split;2024-09-15;203;7
Barcelona;2020-03-20;144;19
Barcelona;2022-12-23;144;13
Barcelona;2022-09-09;144;21
Barcelona;2025-04-09;144;21
Barcelona;2022-12-13;144;36
Barcelona;2023-02-07;144;16
Barcelona;2023-03-10;144;14
Barcelona;2023-06-19;144;10
Barcelona;2022-06-23;144;13
Barcelona;2024-12-03;144;19
Rome;2025-01-03;358;38
Rome;2022-12-05;358;9
Rome;2024-10-23;358;14
Rome;2023-11-22;358;10
Rome;2021-07-16;358;7
Rome;2020-05-18;358;27
Rome;2025-02-24;358;30
Rome;2021-06-03;358;18
Rome;2022-07-16;358;14
Rome;2022-04-24;358;18
Rome;2025-06-03;358;29
Rome;2022-03-01;358;39
Rome;2020-10-30;358;12
Rome;2024-07-27;358;3
Rome;2020-10-07;358;29
Antalya;2021-12-28;100;5
Antalya;2024-02-19;100;18
Antalya;2022-03-26;100;8
Antalya;2025-02-19;100;19
Antalya;2024-03-26;100;45
Antalya;2021-04-04;100;4
Antalya;2023-06-07;100;14
Antalya;2022-08-28;100;20
Antalya;2022-11-10;100;29
Antalya;2020-09-27;100;34
Antalya;2024-12-12;100;29
Antalya;2022-09-03;100;35
Brussels;2025-05-13;206;26
Brussels;2022-04-16;206;27
Brussels;2021-07-20;206;22
Brussels;2020-04-14;206;18
Brussels;2020-12-30;206;17
Brussels;2021-09-03;206;31
Brussels;2025-03-16;206;32
Brussels;2022-08-03;206;7
Brussels;2024-04-08;206;15
Brussels;2025-06-02;206;34
Brussels;2020-01-08;206;8
Brussels;2024-02-24;206;23
Brussels;2024-08-10;206;19
Valencia;2025-03-03;222;8
Valencia;2022-10-16;222;14
Valencia;2022-09-23;222;19
Valencia;2025-12-23;222;40
Burgas;2024-02-17;373;42
Burgas;2024-05-13;373;12
Burgas;2023-09-30;373;9
Burgas;2023-10-10;373;32
Burgas;2025-01-03;373;31
Burgas;2025-03-21;373;20
Burgas;2022-11-03;373;30
Burgas;2024-07-13;373;6
Burgas;2020-07-25;373;21
Burgas;2024-04-22;373;15
Burgas;2020-11-06;373;27
Burgas;2023-12-01;373;12
Casablanca;2023-01-25;159;2
Casablanca;2021-09-24;159;33
Casablanca;2025-04-13;159;41
Casablanca;2025-09-21;159;8
Casablanca;2021-04-10;159;29
Warsaw;2020-03-11;354;10
Warsaw;2024-11-09;354;6
Warsaw;2022-11-01;354;24
Warsaw;2022-12-23;354;7
Warsaw;2025-05-26;354;16
Warsaw;2025-12-22;354;31
Warsaw;2020-11-01;354;8
Antwerp;2024-01-23;331;18
Antwerp;2024-08-28;331;18
Antwerp;2024-04-15;331;14
Antwerp;2022-04-15;331;22
Antwerp;2023-09-08;331;21
Antwerp;2021-05-25;331;2
Antwerp;2022-01-24;331;11
Antwerp;2021-07-14;331;5
Antwerp;2024-12-07;331;42
Antwerp;2022-09-25;331;6
Antwerp;2025-09-14;331;20
Antwerp;2023-07-24;331;16
Antwerp;2022-03-28;331;24
Antwerp;2025-01-27;331;22
Copenhagen;2022-08-14;92;19
Copenhagen;2021-12-18;92;21
Copenhagen;2021-07-22;92;9
Copenhagen;2025-02-03;92;6
Copenhagen;2024-01-12;92;4
Casablanca;2024-06-10;49;44
Casablanca;2021-04-22;49;12
Casablanca;2023-10-07;49;20
Casablanca;2020-10-14;49;14
Casablanca;2025-05-26;49;2
Casablanca;2020-12-13;49;16
Casablanca;2025-02-11;49;23
Casablanca;2023-08-22;49;14
New York;2022-08-08;50;4
New York;2022-07-27;50;12
New York;2024-05-26;50;21
New York;2023-06-02;50;33
Casablanca;2022-01-30;42;20
Casablanca;2023-02-19;42;3
Porto;2023-03-21;391;21
Porto;2025-09-23;391;14
Porto;2024-10-01;391;42
Porto;2025-12-10;391;28
Zurich;2021-07-14;193;31
Zurich;2022-05-04;193;23
Zurich;2023-12-06;193;10
Tokyo;2025-01-11;203;34
Tokyo;2024-07-12;203;45
Tokyo;2020-12-21;203;21
Tokyo;2022-12-19;203;24
Tokyo;2022-06-30;203;12
Tokyo;2022-04-16;203;13
Tokyo;2024-09-25;203;38
Tokyo;2024-05-31;203;6
Copenhagen;2020-04-06;184;19
Copenhagen;2025-02-17;184;18
Copenhagen;2025-10-01;184;10
Copenhagen;2023-11-26;184;6
Copenhagen;2024-01-21;184;18
Copenhagen;2021-08-29;184;43
Copenhagen;2023-11-09;184;10
Copenhagen;2023-10-06;184;22
Salzburg;2020-06-03;71;18
Salzburg;2023-11-21;71;26
Salzburg;2022-04-19;71;14
Salzburg;2024-06-02;71;18
Salzburg;2024-03-26;71;30
Salzburg;2021-03-10;71;29
Salzburg;2021-04-19;71;2
Salzburg;2021-10-15;71;38
Salzburg;2024-01-24;71;15
Salzburg;2020-01-14;71;28
Salzburg;2024-05-11;71;38
Salzburg;2020-02-08;71;26
Salzburg;2025-11-23;71;34
Osaka;2021-05-14;290;45
Osaka;2024-07-30;290;31
Osaka;2025-07-01;290;4
Osaka;2025-04-04;290;8
Osaka;2020-10-11;290;30
Osaka;2024-09-22;290;3
Osaka;2022-05-09;290;19
Osaka;2025-05-06;290;23
Osaka;2021-02-24;290;14
Delhi;2021-11-16;221;20
Delhi;2025-06-10;221;20
Delhi;2025-07-11;221;17
Delhi;2023-01-21;221;6
Salzburg;2022-08-10;320;27
Salzburg;2025-08-02;320;12
Salzburg;2021-07-25;320;17
Salzburg;2021-03-12;320;25
Salzburg;2021-02-05;320;27
Salzburg;2024-08-22;320;15
Salzburg;2024-10-04;320;30
Salzburg;2024-04-21;320;6
Salzburg;2021-10-15;320;5
Salzburg;2020-01-21;320;3
Salzburg;2023-11-02;320;20
Salzburg;2025-04-29;320;17
Salzburg;2023-04-16;320;15
Salzburg;2021-01-20;320;5
Salzburg;2020-06-17;320;20
Salzburg;2023-06-09;114;12
Vienna;2024-07-15;296;10
Vienna;2022-01-06;296;5
Antwerp;2021-08-06;325;24
Antwerp;2020-01-30;325;34
Berlin;2023-02-12;162;11
Berlin;2025-07-18;162;44
Berlin;2021-05-04;162;11
Berlin;2021-02-23;162;17
Berlin;2023-07-25;162;16
Brussels;2024-09-17;234;18
Brussels;2023-06-11;234;6
Brussels;2024-02-19;234;33
Brussels;2020-12-26;234;21
Brussels;2022-08-13;234;14
Brussels;2025-09-13;234;25
Brussels;2024-11-02;234;12
Nice;2025-08-28;55;28
Nice;2020-04-12;55;10
Nice;2020-12-24;55;14
Nice;2024-09-29;55;18
Nice;2023-02-21;55;25
Nice;2024-08-25;55;11
Antalya;2022-12-20;398;12
Antalya;2024-03-31;398;7
Antalya;2025-01-25;398;10
Antalya;2025-01-13;398;7
Antalya;2022-08-26;398;40
Antalya;2022-05-17;398;27
Antalya;2025-06-17;398;13
Antalya;2020-11-11;398;23
Antalya;2023-06-30;398;19
Antalya;2024-11-25;398;17
Antalya;2021-03-02;398;39
Antalya;2020-09-05;398;2
Antalya;2020-12-26;398;26
Antalya;2020-02-26;398;6
Porto;2025-10-28;241;4
Porto;2025-08-21;241;11
Porto;2022-08-27;241;30
Porto;2025-06-07;241;12
Porto;2024-01-07;241;10
Porto;2023-12-16;241;47
Porto;2024-08-14;241;13
Porto;2022-12-09;241;10
Porto;2023-12-10;241;26
Porto;2023-06-19;241;21
Porto;2023-01-15;241;17
Porto;2021-05-28;241;7
Porto;2025-10-13;241;11
Porto;2024-06-08;241;16
Porto;2023-12-15;241;16
Venice;2021-11-26;398;9
Venice;2025-06-07;398;2
Venice;2024-11-29;398;22
Venice;2021-09-30;398;6
Venice;2023-06-12;398;28
Venice;2024-09-05;398;20
Venice;2022-02-06;398;7
Athens;2022-07-25;133;14
Athens;2024-03-23;133;40
Athens;2024-09-13;133;19
Barcelona;2020-04-23;372;8
Barcelona;2025-07-01;372;15
Barcelona;2023-12-14;372;9
Barcelona;2022-03-11;372;10
Barcelona;2024-12-24;372;39
Barcelona;2025-09-11;372;29
Barcelona;2023-08-28;372;21
Barcelona;2023-11-05;372;23
Barcelona;2025-05-17;372;8
Barcelona;2025-03-07;372;19
Istanbul;2025-04-19;169;11
Istanbul;2022-02-06;169;28
Istanbul;2022-01-22;169;16
Istanbul;2024-10-23;169;19
Zurich;2023-04-26;289;20
Zurich;2021-06-23;289;12
Zurich;2023-02-23;289;25
Zurich;2022-02-21;289;5
Zurich;2020-11-20;289;22
Zurich;2021-02-23;289;8
Zurich;2024-01-30;289;18
Zurich;2023-03-05;289;17
Zurich;2024-12-28;289;31
Zurich;2025-11-10;289;22
Zurich;2025-09-18;289;12
Zurich;2021-06-15;289;7
Zurich;2023-08-11;289;16
Beijing;2021-10-09;181;15
Beijing;2020-11-17;181;13
Beijing;2023-06-03;181;49
Beijing;2020-11-19;181;4
Beijing;2025-03-21;181;29
Beijing;2023-10-20;181;39
Beijing;2024-04-02;181;17
Beijing;2021-02-19;181;2
Beijing;2022-06-04;181;8
Beijing;2020-05-27;181;11
Beijing;2025-02-19;181;23
Beijing;2025-02-08;181;30
Beijing;2025-06-16;181;12
Beijing;2025-01-05;181;18
Edinburgh;2025-12-13;160;9
Edinburgh;2024-11-13;160;21
Edinburgh;2023-04-03;160;17
Edinburgh;2023-03-07;160;43
Edinburgh;2022-05-09;160;17
Edinburgh;2024-01-23;160;24
Edinburgh;2023-11-12;160;5
Dublin;2021-12-15;129;11
Dublin;2023-02-11;129;12
Dublin;2025-10-27;129;6
Dublin;2023-04-16;129;21
Dublin;2025-01-01;129;24
Dublin;2021-02-15;129;9
Tunis;2021-07-06;61;9
Tunis;2022-07-30;61;31
Tunis;2020-10-22;61;6
Tunis;2021-04-28;61;17
Tunis;2024-11-22;61;14
Tunis;2022-02-14;61;8
Tunis;2022-08-07;61;5
Tunis;2023-01-05;61;16
Salzburg;2025-03-15;81;6
Salzburg;2025-11-28;81;23
London;2025-02-04;251;36
London;2025-03-16;251;25
London;2021-01-18;251;21
London;2020-09-10;251;11
London;2022-10-20;251;9
Istanbul;2025-07-21;259;23
Istanbul;2025-10-19;259;33
Istanbul;2025-08-03;259;31
Istanbul;2020-01-19;259;14
Istanbul;2022-03-20;259;39
Istanbul;2023-12-24;259;23
Istanbul;2023-04-21;259;5
Istanbul;2023-07-16;259;4
Istanbul;2021-06-29;259;10
Tokyo;2023-05-07;387;44
Tokyo;2024-07-25;387;25
Tokyo;2021-12-28;387;11
Tokyo;2024-01-14;387;16
Tokyo;2024-10-18;387;31
Tokyo;2022-01-12;387;24
Delhi;2022-06-16;381;26
Delhi;2025-08-10;381;14
Delhi;2025-07-08;381;32
Delhi;2024-05-26;381;6
Delhi;2025-03-15;381;18
Delhi;2023-12-14;381;18
Delhi;2020-08-19;381;14
Delhi;2024-10-27;381;19
Delhi;2024-12-05;381;25
Delhi;2020-12-30;381;12
Delhi;2025-09-11;381;4
Delhi;2024-08-27;381;11
Delhi;2021-12-09;381;26
Delhi;2024-02-13;381;30
Tokyo;2022-01-16;59;7
Tokyo;2025-01-02;59;21
Tokyo;2024-06-28;59;8
Tokyo;2021-12-20;59;21
Tokyo;2021-01-20;59;17
Tokyo;2025-03-23;59;10
Tokyo;2025-03-03;59;22
Tokyo;2023-05-04;59;8
Edinburgh;2022-02-03;70;31
Edinburgh;2023-09-17;70;6
Edinburgh;2022-03-15;70;17
Edinburgh;2023-08-18;70;11
Edinburgh;2024-02-29;70;19
Edinburgh;2024-10-27;70;11
Edinburgh;2023-06-18;70;40
Edinburgh;2022-01-05;70;6
Marrakesh;2025-01-31;211;27
Gothenburg;2022-09-14;122;19
Gothenburg;2021-04-06;122;16
Gothenburg;2022-11-25;122;21
Gothenburg;2024-09-16;122;43
Tokyo;2022-09-22;197;26
Tokyo;2022-01-08;197;8
Tokyo;2022-05-24;197;10
Tokyo;2025-02-13;197;20
Tokyo;2020-04-17;197;17
Tokyo;2022-01-31;197;12
Oslo;2024-02-02;86;3
Oslo;2020-08-07;86;8
Oslo;2023-10-05;86;18
Oslo;2025-10-31;86;9
Oslo;2024-04-21;86;38
Oslo;2025-12-01;86;33
Copenhagen;2020-11-28;238;27
Copenhagen;2021-10-28;238;21
Venice;2023-02-04;282;21
Venice;2022-07-29;282;40
Venice;2021-10-24;282;2
Venice;2023-08-14;282;11
Venice;2021-09-07;282;26
Venice;2023-09-10;282;12
Venice;2025-06-11;282;6
Venice;2020-10-31;282;23
Venice;2020-03-16;282;21
Venice;2023-12-25;282;19
Venice;2021-02-17;282;19
Venice;2025-12-17;282;14
Venice;2024-04-14;282;3
Venice;2024-04-29;282;5
Hammamet;2022-05-27;366;28
Hammamet;2024-01-05;366;8
Hammamet;2020-05-18;366;32
Hammamet;2025-03-18;366;41
Hammamet;2024-07-10;366;4
Hammamet;2022-03-11;366;17
Hammamet;2024-01-10;366;39
Hammamet;2025-06-19;366;19
Thessaloniki;2022-10-24;310;15
Aarhus;2023-09-04;342;12
Aarhus;2024-04-13;342;10
Aarhus;2022-07-14;342;37
Aarhus;2024-05-18;342;29
Aarhus;2025-09-09;342;37
Aarhus;2021-03-20;342;32
Aarhus;2025-05-14;342;19
Aarhus;2025-03-16;342;12
Aarhus;2023-05-08;342;43
Aarhus;2022-03-28;342;25
Aarhus;2024-06-09;342;22
Aarhus;2020-02-26;342;19
Aarhus;2023-07-11;342;27
Aarhus;2021-04-22;342;10
Aarhus;2022-08-16;342;9
Cork;2022-04-27;371;32
Cork;2021-08-19;371;12
Cork;2023-11-29;371;30
Cork;2024-12-30;371;15
Cork;2025-05-01;371;30
Cork;2021-04-16;371;11
Cork;2024-02-21;371;13
Cork;2024-03-17;371;16
Cork;2023-03-14;371;9
Cork;2021-01-18;371;32
Cork;2020-07-21;371;20
Cork;2025-06-16;46;24
Cork;2023-09-20;46;7
Cork;2025-01-02;46;21
Cork;2025-05-15;46;32
Cork;2025-02-16;46;44
Cork;2021-03-18;46;13
Cork;2023-05-27;46;10
Cork;2021-10-28;46;42
Reykjavik;2021-04-26;371;22
Warsaw;2025-06-01;156;14
Warsaw;2024-08-08;156;23
Warsaw;2024-02-29;156;16
Warsaw;2025-10-07;156;12
Shanghai;2021-03-20;88;6
Osaka;2020-10-19;339;19
Osaka;2022-05-19;339;4
Osaka;2021-06-18;339;35
Hurghada;2023-07-18;72;38
Hurghada;2021-10-11;72;46
Hurghada;2020-03-05;72;11
Hurghada;2020-09-26;72;14
Hurghada;2025-07-30;72;26
Hurghada;2023-08-01;72;39
Hurghada;2025-10-12;72;23
Hurghada;2025-01-06;72;9
Hurghada;2020-04-20;72;4
Hurghada;2022-08-21;72;21
Hurghada;2023-11-09;72;15
Hurghada;2023-11-19;72;16
Vienna;2025-09-28;393;16
Vienna;2021-05-12;393;9
Vienna;2022-02-23;393;7
Vienna;2022-04-01;393;21
Vienna;2022-09-13;393;22
Vienna;2021-01-14;393;26
Vienna;2024-01-03;393;19
Vienna;2025-04-01;393;16
Vienna;2025-04-21;393;31
Vienna;2022-07-03;393;6
Vienna;2025-08-19;393;8
Vienna;2021-12-15;393;11
Vienna;2023-08-01;393;10
Vienna;2025-09-05;393;7
Vienna;2024-06-19;393;21
Copenhagen;2023-12-24;226;22
Copenhagen;2020-02-03;226;4
Copenhagen;2025-12-16;226;8
Copenhagen;2023-06-22;226;46
Copenhagen;2025-11-19;226;27
Copenhagen;2024-12-24;226;18
Copenhagen;2025-07-19;226;14
Copenhagen;2022-12-24;226;25
Hammamet;2022-08-22;352;34
Hammamet;2022-01-21;352;37
Hammamet;2025-09-01;352;17
Hammamet;2022-01-31;352;7
Hammamet;2023-08-16;352;32
Hammamet;2021-12-17;352;13
Hammamet;2025-07-06;352;14
Hammamet;2024-03-09;352;47
Hammamet;2022-04-08;352;6
Hammamet;2021-09-05;352;23
Hammamet;2022-01-28;352;16
Hammamet;2025-12-04;352;29
Hammamet;2025-11-12;352;7
Hammamet;2022-08-06;352;7
Toronto;2024-08-27;52;9
Toronto;2023-10-29;52;26
Toronto;2024-09-19;52;13
Toronto;2023-12-26;52;16
Toronto;2024-07-31;52;17
Toronto;2023-10-27;52;25
Toronto;2024-04-17;52;20
Toronto;2021-05-25;52;11
Toronto;2024-10-06;52;22
Toronto;2023-11-29;52;6
Edinburgh;2020-06-12;342;24
Edinburgh;2025-12-18;342;41
Edinburgh;2024-10-26;342;19
Edinburgh;2021-10-29;342;13
Edinburgh;2024-10-24;342;11
Edinburgh;2021-09-07;342;16
Edinburgh;2020-09-13;342;8
Edinburgh;2021-03-31;342;26
Edinburgh;2024-02-02;342;11
Edinburgh;2021-05-18;342;15
Edinburgh;2024-02-20;342;14
Edinburgh;2025-10-21;342;25
Edinburgh;2021-01-21;342;16
Ostrava;2023-01-06;224;14
Ostrava;2025-02-15;224;45
Ostrava;2021-06-10;224;12
Ostrava;2025-05-24;224;20
Ostrava;2021-10-02;224;21
Ostrava;2025-01-07;224;7
Ostrava;2021-02-18;224;25
Ostrava;2022-05-14;224;28
Ostrava;2022-11-18;224;42
Ostrava;2023-12-10;224;15
Ostrava;2023-11-22;224;15
Ostrava;2022-08-26;224;37
Madrid;2024-03-28;317;13
Madrid;2021-11-03;317;13
Madrid;2022-07-06;317;16
Madrid;2025-08-23;317;32
Madrid;2020-01-09;317;5
Tunis;2024-09-21;112;3
Tunis;2025-09-01;112;13
Tunis;2021-12-27;112;19
Tunis;2024-05-31;112;11
Tunis;2025-09-10;112;24
Toronto;2025-05-24;290;41
Manchester;2020-01-13;331;30
Manchester;2025-05-26;331;7
Manchester;2023-02-20;331;3
Manchester;2024-10-06;331;22
Manchester;2023-08-26;331;20
Manchester;2022-06-26;331;16
Porto;2020-06-10;143;14
Porto;2023-08-09;143;17
Porto;2020-08-11;143;25
Porto;2021-08-08;143;35
Porto;2025-10-06;143;3
Porto;2024-02-20;143;27
Krakow;2025-12-01;98;26
Krakow;2024-09-10;98;34
Krakow;2020-09-08;98;10
Krakow;2022-05-15;98;30
Krakow;2025-04-22;98;20
Krakow;2023-02-12;98;12
Krakow;2022-08-12;98;12
Krakow;2023-03-23;98;35
Krakow;2021-08-05;98;2
Dubrovnik;2023-12-12;366;6
Dubrovnik;2024-03-12;366;2
Dubrovnik;2023-07-12;366;22
Dubrovnik;2021-09-14;366;23
Dubrovnik;2024-06-18;366;24
Dubrovnik;2024-10-11;366;6
Dubrovnik;2025-09-22;366;6
Dubrovnik;2021-05-06;366;19
Dubrovnik;2024-05-26;366;18
Dubrovnik;2025-05-12;366;10
Dubrovnik;2024-09-06;366;19
Dubrovnik;2022-06-08;366;11
Dubrovnik;2024-09-29;366;26
Dubrovnik;2024-05-16;366;10
Dubrovnik;2020-07-27;366;39
Montreal;2020-03-29;81;25
Montreal;2025-05-30;81;36
Montreal;2020-12-25;81;34
Montreal;2025-05-17;81;7
Montreal;2020-01-02;81;5
Montreal;2022-09-14;81;46
Montreal;2020-12-24;81;22
Montreal;2024-07-13;81;26
Montreal;2023-07-02;81;17
Montreal;2024-11-10;81;9
Brussels;2020-04-03;136;17
Brussels;2020-05-10;136;33
Brussels;2021-02-26;136;19
Thessaloniki;2025-08-06;238;15
Thessaloniki;2024-08-24;238;6
Thessaloniki;2022-04-30;238;11
Thessaloniki;2023-02-28;238;15
Thessaloniki;2023-11-24;238;9
Thessaloniki;2022-07-10;238;32
Thessaloniki;2020-09-07;238;4
Thessaloniki;2022-02-20;238;42
Thessaloniki;2024-03-04;238;16
Thessaloniki;2020-02-11;238;39
Thessaloniki;2022-12-12;238;23
Thessaloniki;2023-03-22;238;8
Thessaloniki;2021-01-11;238;28
Thessaloniki;2020-03-27;238;5
Thessaloniki;2021-05-26;238;3
Melbourne;2020-11-25;361;4
Melbourne;2025-08-02;361;19
Melbourne;2022-04-22;361;32
Melbourne;2022-10-13;361;9
Melbourne;2024-05-10;361;35
Melbourne;2020-04-21;361;38
Melbourne;2025-11-04;361;33
Melbourne;2022-05-14;361;14
Melbourne;2024-09-29;361;19
Melbourne;2024-04-23;361;43
Melbourne;2022-01-19;361;14
Melbourne;2021-07-07;361;16
Melbourne;2025-09-24;361;19
Melbourne;2022-01-25;361;16
Sydney;2020-02-12;228;29
Sydney;2025-02-08;228;18
Beijing;2025-05-25;314;5
Beijing;2024-02-04;314;6
Beijing;2021-07-20;314;30
Beijing;2020-05-30;314;5
Beijing;2025-02-05;314;33
Beijing;2025-03-21;314;29
Beijing;2024-08-05;314;26
Beijing;2025-08-10;314;27
Lisbon;2021-11-12;257;24
Lisbon;2023-11-04;257;11
Madrid;2020-12-01;108;25
Madrid;2023-04-22;108;37
Madrid;2025-09-28;108;9
Madrid;2022-02-06;108;3
Delhi;2022-09-07;295;27
Delhi;2020-12-26;295;5
Delhi;2020-11-29;295;10
Delhi;2023-03-02;295;33
Delhi;2022-06-01;295;38
Delhi;2022-06-09;295;32
Delhi;2023-04-23;295;11
Delhi;2025-05-15;295;21
Delhi;2025-07-06;295;39
Delhi;2023-09-27;295;18
Delhi;2021-05-21;295;23
Thessaloniki;2022-10-31;114;25
Thessaloniki;2025-10-07;114;16
Thessaloniki;2021-04-09;114;2
Thessaloniki;2024-01-01;114;23
Thessaloniki;2025-01-09;114;11
Thessaloniki;2023-01-26;114;6
Thessaloniki;2022-12-07;114;4
Thessaloniki;2023-06-02;114;7
Thessaloniki;2020-02-19;114;14
Thessaloniki;2024-12-08;114;4
Bergen;2024-09-02;315;3
Bergen;2024-01-09;315;12
Bergen;2020-01-30;315;17
Bergen;2022-09-28;315;18
Antwerp;2020-04-07;247;27
Antwerp;2022-11-12;247;34
Antwerp;2021-03-17;247;34
Antwerp;2025-08-22;247;26
Antwerp;2022-04-22;247;24
Antwerp;2020-05-23;247;8
Antwerp;2025-05-28;247;35
Antwerp;2020-07-17;247;29
Antwerp;2022-05-22;247;8
Antwerp;2021-12-20;247;21
Antwerp;2022-06-24;247;12
Antwerp;2020-10-28;247;16
Mumbai;2023-06-07;304;5
Mumbai;2024-01-19;304;21
Mumbai;2020-11-16;304;14
Mumbai;2022-07-01;304;7
Mumbai;2023-03-07;304;14
Mumbai;2024-01-13;304;34
Mumbai;2025-06-11;304;19
Istanbul;2021-11-04;40;32
Istanbul;2024-02-29;40;21
Istanbul;2020-03-23;40;8
Istanbul;2020-11-30;40;5
Reykjavik;2020-09-26;306;17
Reykjavik;2023-03-25;306;38
Reykjavik;2022-01-02;306;32
Reykjavik;2022-06-20;306;24
Reykjavik;2020-10-06;306;29
Reykjavik;2024-03-30;306;22
Reykjavik;2025-04-01;306;29
Reykjavik;2021-05-22;306;15
Berlin;2024-01-02;389;7
Berlin;2022-09-15;389;30
Berlin;2024-06-26;389;2
Berlin;2020-04-29;389;36
Berlin;2025-07-22;389;22
Berlin;2020-10-24;389;20
Berlin;2020-02-02;389;12
Berlin;2024-06-21;389;26
Berlin;2024-08-23;389;28
Berlin;2023-03-05;389;16
Berlin;2023-05-24;389;25
Berlin;2022-02-20;389;6
Berlin;2022-07-08;389;18
Berlin;2021-03-24;389;6
Berlin;2024-06-08;389;3
Athens;2025-03-08;40;21
Athens;2023-02-05;40;20
Athens;2021-09-24;40;7
Athens;2023-08-16;40;16
Athens;2025-03-23;40;32
Athens;2025-08-08;40;8
Athens;2024-03-24;40;4
Athens;2021-03-31;40;26
Athens;2023-12-02;40;13
Athens;2024-11-07;40;14
Athens;2025-02-23;40;5
Athens;2025-01-30;40;6
Athens;2025-08-22;40;23
Athens;2025-03-16;40;15
Copenhagen;2023-06-14;347;17
Copenhagen;2022-09-17;347;30
Copenhagen;2026-01-01;347;24
Copenhagen;2022-01-05;347;25
Copenhagen;2025-10-27;347;25
Copenhagen;2025-02-25;347;15
Copenhagen;2024-05-20;347;7
Copenhagen;2025-10-22;347;18
Copenhagen;2025-03-29;347;7
Nice;2024-12-15;399;9
Nice;2025-06-07;399;16
Nice;2021-12-31;399;35
Nice;2022-08-12;399;22
Nice;2024-06-25;399;39
Nice;2020-03-06;399;27
Nice;2024-07-29;399;32
Nice;2025-10-07;399;2
Nice;2021-05-27;399;27
Nice;2021-09-08;399;14
Nice;2020-05-21;399;32
Nice;2020-07-05;399;7
Brussels;2025-04-23;379;11
Brussels;2024-03-10;379;34
Brussels;2025-10-11;379;18
Brussels;2022-12-31;379;44
Brussels;2023-01-22;379;12
Brussels;2025-11-12;379;17
Brussels;2022-03-30;379;13
Brussels;2023-06-25;379;9
Brussels;2022-05-06;379;24
Aarhus;2022-01-11;109;25
Aarhus;2024-08-17;109;42
Aarhus;2022-08-25;109;16
Aarhus;2021-11-10;109;6
Aarhus;2022-01-05;109;8
Aarhus;2025-12-25;109;29
Aarhus;2023-04-25;109;12
Aarhus;2023-10-08;109;8
