Miejscowosc;Termin;Cena;LiczbaOsob
Burgas;2023-05-30;303;22
Burgas;2025-11-05;303;21
Burgas;2022-03-14;303;7
Burgas;2024-10-04;303;16
Burgas;2023-04-23;303;18
Burgas;2021-01-25;303;11
Burgas;2025-10-18;303;24
Burgas;2025-12-01;303;15
Hammamet;2024-10-20;255;28
Hammamet;2022-07-30;255;33
Hammamet;2024-02-11;255;9
Hammamet;2023-02-16;255;28
Hammamet;2025-11-10;255;20
Hammamet;2021-06-16;255;7
Hammamet;2020-05-03;255;41
Hammamet;2020-09-28;255;20
Hammamet;2021-08-25;255;3
Hammamet;2023-10-28;255;7
Hammamet;2023-11-09;255;9
Hammamet;2020-11-16;255;12
Hammamet;2023-04-03;255;12
Hammamet;2022-04-10;255;18
Hammamet;2025-09-20;255;13
Edinburgh;2024-09-16;202;38
Edinburgh;2022-07-19;202;37
Edinburgh;2020-10-30;202;5
Edinburgh;2021-07-20;202;8
Edinburgh;2022-05-14;202;5
Edinburgh;2023-06-11;202;8
Edinburgh;2024-05-26;202;39
Edinburgh;2024-07-06;202;19
Sydney;2023-07-19;284;28
Sydney;2021-12-16;284;27
Sydney;2024-05-25;284;6
Porto;2024-04-16;228;16
Porto;2024-04-17;228;30
Porto;2024-11-03;228;39
Porto;2021-07-12;228;9
Porto;2024-09-27;228;35
Porto;2023-11-30;228;32
Porto;2021-12-03;228;39
Porto;2023-06-03;228;33
Porto;2021-11-27;228;3
Porto;2025-04-26;228;39
Porto;2022-04-13;228;6
Montreal;2022-12-09;234;6
Montreal;2020-03-21;234;16
Montreal;2020-11-20;234;9
Montreal;2024-12-18;234;6
Montreal;2020-07-21;234;27
Montreal;2023-11-25;234;9
Montreal;2021-10-21;234;2
Montreal;2025-05-10;234;28
Montreal;2021-06-28;234;30
Montreal;2020-09-25;234;9
Montreal;2022-07-30;234;16
Mumbai;2025-06-26;280;31
Mumbai;2022-04-11;280;24
Mumbai;2024-10-05;280;14
Mumbai;2021-10-29;280;17
Mumbai;2021-06-28;280;38
Mumbai;2023-03-29;280;26
Mumbai;2021-02-23;280;21
Mumbai;2025-08-07;280;45
Mumbai;2020-09-19;280;22
Mumbai;2023-07-02;280;24
Mumbai;2020-10-12;280;33
Mumbai;2023-01-17;280;17
Mumbai;2021-01-02;280;6
Delhi;2024-06-10;263;7
Delhi;2020-10-01;263;19
Delhi;2022-07-13;263;40
Delhi;2020-11-15;263;27
Delhi;2022-06-06;263;14
Delhi;2024-08-28;263;24
Delhi;2024-08-09;263;29
Delhi;2025-03-17;263;5
Delhi;2023-08-11;263;26
Delhi;2023-09-12;263;14
Delhi;2021-10-04;263;28
Delhi;2025-08-21;263;31
Delhi;2024-07-23;263;24
Venice;2025-01-14;121;29
Venice;2025-05-04;121;21
Venice;2024-06-23;121;38
Rotterdam;2022-04-29;239;30
Rotterdam;2023-10-01;239;35
Rotterdam;2020-05-15;239;12
Rotterdam;2024-12-16;239;5
Rotterdam;2020-07-20;239;25
Rotterdam;2021-05-07;239;12
Rotterdam;2021-08-20;239;30
Rotterdam;2025-03-29;239;6
New York;2021-03-22;68;35
New York;2024-04-07;68;9
New York;2021-11-16;68;8
Salzburg;2022-01-29;156;8
Salzburg;2025-08-05;156;46
Salzburg;2022-01-20;156;25
Salzburg;2025-01-12;156;18
Salzburg;2023-06-23;156;33
Krakow;2022-06-17;285;14
Dublin;2025-10-30;283;43
Dublin;2021-01-09;283;35
Dublin;2023-01-14;283;36
Dublin;2025-01-25;283;43
Dublin;2023-04-26;283;38
Dublin;2025-06-06;283;31
Dublin;2024-08-27;283;25
Dublin;2020-07-23;283;12
Cairo;2025-02-26;197;42
Cairo;2024-12-24;197;28
Gothenburg;2022-07-12;224;17
Gothenburg;2020-09-18;224;25
Gothenburg;2025-08-10;224;5
Gothenburg;2023-05-18;224;13
Gothenburg;2021-06-16;224;43
Gothenburg;2025-07-20;224;27
Gothenburg;2021-11-14;224;19
Gothenburg;2025-12-02;224;29
Gothenburg;2024-06-25;224;34
Burgas;2021-04-21;79;19
Dubrovnik;2024-03-16;151;6
Dubrovnik;2022-05-15;151;18
Dubrovnik;2024-07-16;151;33
Dubrovnik;2024-10-24;151;29
Dubrovnik;2023-04-14;151;22
Dubrovnik;2025-08-02;151;11
Dubrovnik;2021-06-18;151;32
Akureyri;2020-07-23;367;11
Akureyri;2023-03-21;367;19
Akureyri;2020-02-26;367;19
Aarhus;2025-04-13;385;13
Aarhus;2024-06-14;385;13
Aarhus;2020-05-15;385;20
Aarhus;2025-05-21;385;38
Aarhus;2023-12-16;385;34
Paris;2024-07-27;308;44
Paris;2020-05-31;308;22
Paris;2021-02-15;308;5
Paris;2021-09-16;308;8
Cork;2025-10-15;382;18
Cork;2020-10-22;382;39
Cork;2024-12-15;382;28
Cork;2023-07-03;382;22
Cork;2025-02-25;382;35
Cork;2021-04-02;382;12
Cork;2024-11-05;382;11
Cork;2025-06-22;382;39
Cork;2022-08-09;382;34
Cork;2022-03-20;382;25
Cork;2025-12-26;382;42
Split;2021-04-16;203;30
Split;2023-11-25;203;22
Split;2024-08-20;203;9
Split;2022-10-13;203;35
Split;2022-10-30;203;21
Split;2025-07-11;203;20
Split;2021-07-29;203;9
Split;2021-05-29;203;30
Split;2025-12-05;203;46
Split;2020-03-07;203;23
Split;2024-06-15;203;35
Split;2022-07-17;203;39
Split;2022-04-04;203;32
Split;2024-09-15;203;14
Barcelona;2020-03-20;144;41
Barcelona;2022-12-23;144;21
Barcelona;2022-09-09;144;41
Barcelona;2025-04-09;144;14
Barcelona;2022-12-13;144;48
Barcelona;2023-02-07;144;24
Barcelona;2023-03-10;144;16
Barcelona;2023-06-19;144;11
Barcelona;2022-06-23;144;13
Barcelona;2024-12-03;144;19
Rome;2025-01-03;358;36
Rome;2022-12-05;358;8
Rome;2024-10-23;358;14
Rome;2023-11-22;358;8
Rome;2021-07-16;358;7
Rome;2020-05-18;358;26
Rome;2025-02-24;358;39
Rome;2021-06-03;358;27
Rome;2022-07-16;358;12
Rome;2022-04-24;358;28
Rome;2025-06-03;358;25
Rome;2022-03-01;358;45
Rome;2020-10-30;358;17
Rome;2024-07-27;358;4
Rome;2020-10-07;358;27
Antalya;2021-12-28;100;6
Antalya;2024-02-19;100;31
Antalya;2022-03-26;100;10
Antalya;2025-02-19;100;31
Antalya;2024-03-26;100;45
Antalya;2021-04-04;100;6
Antalya;2023-06-07;100;15
Antalya;2022-08-28;100;16
Antalya;2022-11-10;100;27
Antalya;2020-09-27;100;24
Antalya;2024-12-12;100;25
Antalya;2022-09-03;100;19
Brussels;2025-05-13;206;21
Brussels;2022-04-16;206;24
Brussels;2021-07-20;206;27
Brussels;2020-04-14;206;31
Brussels;2020-12-30;206;23
Brussels;2021-09-03;206;34
Brussels;2025-03-16;206;24
Brussels;2022-08-03;206;19
Brussels;2024-04-08;206;22
Brussels;2025-06-02;206;47
Brussels;2020-01-08;206;19
Brussels;2024-02-24;206;22
Brussels;2024-08-10;206;15
Valencia;2025-03-03;222;10
Valencia;2022-10-16;222;12
Valencia;2022-09-23;222;34
Valencia;2025-12-23;222;39
Burgas;2024-02-17;373;29
Burgas;2024-05-13;373;9
Burgas;2023-09-30;373;9
Burgas;2023-10-10;373;37
Burgas;2025-01-03;373;39
Burgas;2025-03-21;373;20
Burgas;2022-11-03;373;29
Burgas;2024-07-13;373;13
Burgas;2020-07-25;373;37
Burgas;2024-04-22;373;22
Burgas;2020-11-06;373;28
Burgas;2023-12-01;373;9
Casablanca;2023-01-25;159;5
Casablanca;2021-09-24;159;23
Casablanca;2025-04-13;159;42
Casablanca;2025-09-21;159;8
Casablanca;2021-04-10;159;29
Warsaw;2020-03-11;354;17
Warsaw;2024-11-09;354;6
Warsaw;2022-11-01;354;24
Warsaw;2022-12-23;354;4
Warsaw;2025-05-26;354;12
Warsaw;2025-12-22;354;34
Warsaw;2020-11-01;354;14
Antwerp;2024-01-23;331;32
Antwerp;2024-08-28;331;26
Antwerp;2024-04-15;331;11
Antwerp;2022-04-15;331;28
Antwerp;2023-09-08;331;22
Antwerp;2021-05-25;331;5
Antwerp;2022-01-24;331;20
Antwerp;2021-07-14;331;6
Antwerp;2024-12-07;331;38
Antwerp;2022-09-25;331;15
Antwerp;2025-09-14;331;24
Antwerp;2023-07-24;331;21
Antwerp;2022-03-28;331;26
Antwerp;2025-01-27;331;14
Copenhagen;2022-08-14;92;38
Copenhagen;2021-12-18;92;36
Copenhagen;2021-07-22;92;15
Copenhagen;2025-02-03;92;5
Copenhagen;2024-01-12;92;10
Casablanca;2024-06-10;49;44
Casablanca;2021-04-22;49;23
Casablanca;2023-10-07;49;21
Casablanca;2020-10-14;49;12
Casablanca;2025-05-26;49;5
Casablanca;2020-12-13;49;9
Casablanca;2025-02-11;49;15
Casablanca;2023-08-22;49;35
New York;2022-08-08;50;12
New York;2022-07-27;50;14
New York;2024-05-26;50;20
New York;2023-06-02;50;25
Casablanca;2022-01-30;42;13
Casablanca;2023-02-19;42;6
Porto;2023-03-21;391;26
Porto;2025-09-23;391;15
Porto;2024-10-01;391;29
Porto;2025-12-10;391;37
Zurich;2021-07-14;193;24
Zurich;2022-05-04;193;17
Zurich;2023-12-06;193;18
Tokyo;2025-01-11;203;26
Tokyo;2024-07-12;203;40
Tokyo;2020-12-21;203;29
Tokyo;2022-12-19;203;24
Tokyo;2022-06-30;203;20
Tokyo;2022-04-16;203;19
Tokyo;2024-09-25;203;30
Tokyo;2024-05-31;203;5
Copenhagen;2020-04-06;184;22
Copenhagen;2025-02-17;184;22
Copenhagen;2025-10-01;184;8
Copenhagen;2023-11-26;184;9
Copenhagen;2024-01-21;184;18
Copenhagen;2021-08-29;184;47
Copenhagen;2023-11-09;184;11
Copenhagen;2023-10-06;184;27
Salzburg;2020-06-03;71;18
Salzburg;2023-11-21;71;35
Salzburg;2022-04-19;71;20
Salzburg;2024-06-02;71;18
Salzburg;2024-03-26;71;25
Salzburg;2021-03-10;71;19
Salzburg;2021-04-19;71;3
Salzburg;2021-10-15;71;31
Salzburg;2024-01-24;71;17
Salzburg;2020-01-14;71;32
Salzburg;2024-05-11;71;35
Salzburg;2020-02-08;71;46
Salzburg;2025-11-23;71;37
Osaka;2021-05-14;290;25
Osaka;2024-07-30;290;22
Osaka;2025-07-01;290;11
Osaka;2025-04-04;290;10
Osaka;2020-10-11;290;35
Osaka;2024-09-22;290;5
Osaka;2022-05-09;290;15
Osaka;2025-05-06;290;13
Osaka;2021-02-24;290;21
Delhi;2021-11-16;221;35
Delhi;2025-06-10;221;26
Delhi;2025-07-11;221;29
Delhi;2023-01-21;221;3
Salzburg;2022-08-10;320;29
Salzburg;2025-08-02;320;22
Salzburg;2021-07-25;320;19
Salzburg;2021-03-12;320;45
Salzburg;2021-02-05;320;22
Salzburg;2024-08-22;320;10
Salzburg;2024-10-04;320;28
Salzburg;2024-04-21;320;11
Salzburg;2021-10-15;320;8
Salzburg;2020-01-21;320;6
Salzburg;2023-11-02;320;19
Salzburg;2025-04-29;320;18
Salzburg;2023-04-16;320;16
Salzburg;2021-01-20;320;7
Salzburg;2020-06-17;320;12
Salzburg;2023-06-09;114;22
Vienna;2024-07-15;296;12
Vienna;2022-01-06;296;6
Antwerp;2021-08-06;325;24
Antwerp;2020-01-30;325;34
Berlin;2023-02-12;162;19
Berlin;2025-07-18;162;35
Berlin;2021-05-04;162;14
Berlin;2021-02-23;162;21
Berlin;2023-07-25;162;32
Brussels;2024-09-17;234;14
Brussels;2023-06-11;234;3
Brussels;2024-02-19;234;30
Brussels;2020-12-26;234;34
Brussels;2022-08-13;234;17
Brussels;2025-09-13;234;34
Brussels;2024-11-02;234;15
Nice;2025-08-28;55;35
Nice;2020-04-12;55;20
Nice;2020-12-24;55;20
Nice;2024-09-29;55;15
Nice;2023-02-21;55;20
Nice;2024-08-25;55;15
Antalya;2022-12-20;398;12
Antalya;2024-03-31;398;4
Antalya;2025-01-25;398;12
Antalya;2025-01-13;398;7
Antalya;2022-08-26;398;47
Antalya;2022-05-17;398;32
Antalya;2025-06-17;398;12
Antalya;2020-11-11;398;22
Antalya;2023-06-30;398;28
Antalya;2024-11-25;398;18
Antalya;2021-03-02;398;25
Antalya;2020-09-05;398;3
Antalya;2020-12-26;398;47
Antalya;2020-02-26;398;3
Porto;2025-10-28;241;4
Porto;2025-08-21;241;9
Porto;2022-08-27;241;22
Porto;2025-06-07;241;7
Porto;2024-01-07;241;24
Porto;2023-12-16;241;40
Porto;2024-08-14;241;22
Porto;2022-12-09;241;9
Porto;2023-12-10;241;24
Porto;2023-06-19;241;23
Porto;2023-01-15;241;19
Porto;2021-05-28;241;5
Porto;2025-10-13;241;16
Porto;2024-06-08;241;20
Porto;2023-12-15;241;16
Venice;2021-11-26;398;6
Venice;2025-06-07;398;5
Venice;2024-11-29;398;31
Venice;2021-09-30;398;9
Venice;2023-06-12;398;33
Venice;2024-09-05;398;12
Venice;2022-02-06;398;4
Athens;2022-07-25;133;15
Athens;2024-03-23;133;26
Athens;2024-09-13;133;16
Barcelona;2020-04-23;372;14
Barcelona;2025-07-01;372;22
Barcelona;2023-12-14;372;11
Barcelona;2022-03-11;372;11
Barcelona;2024-12-24;372;37
Barcelona;2025-09-11;372;32
Barcelona;2023-08-28;372;40
Barcelona;2023-11-05;372;39
Barcelona;2025-05-17;372;9
Barcelona;2025-03-07;372;33
Istanbul;2025-04-19;169;13
Istanbul;2022-02-06;169;24
Istanbul;2022-01-22;169;26
Istanbul;2024-10-23;169;21
Zurich;2023-04-26;289;22
Zurich;2021-06-23;289;19
Zurich;2023-02-23;289;24
Zurich;2022-02-21;289;10
Zurich;2020-11-20;289;21
Zurich;2021-02-23;289;8
Zurich;2024-01-30;289;39
Zurich;2023-03-05;289;15
Zurich;2024-12-28;289;33
Zurich;2025-11-10;289;23
Zurich;2025-09-18;289;28
Zurich;2021-06-15;289;8
Zurich;2023-08-11;289;13
Beijing;2021-10-09;181;15
Beijing;2020-11-17;181;12
Beijing;2023-06-03;181;42
Beijing;2020-11-19;181;9
Beijing;2025-03-21;181;31
Beijing;2023-10-20;181;35
Beijing;2024-04-02;181;19
Beijing;2021-02-19;181;5
Beijing;2022-06-04;181;8
Beijing;2020-05-27;181;19
Beijing;2025-02-19;181;23
Beijing;2025-02-08;181;39
Beijing;2025-06-16;181;11
Beijing;2025-01-05;181;12
Edinburgh;2025-12-13;160;10
Edinburgh;2024-11-13;160;31
Edinburgh;2023-04-03;160;28
Edinburgh;2023-03-07;160;46
Edinburgh;2022-05-09;160;43
Edinburgh;2024-01-23;160;32
Edinburgh;2023-11-12;160;3
Dublin;2021-12-15;129;9
Dublin;2023-02-11;129;11
Dublin;2025-10-27;129;9
Dublin;2023-04-16;129;40
Dublin;2025-01-01;129;17
Dublin;2021-02-15;129;5
Tunis;2021-07-06;61;6
Tunis;2022-07-30;61;32
Tunis;2020-10-22;61;12
Tunis;2021-04-28;61;22
Tunis;2024-11-22;61;33
Tunis;2022-02-14;61;12
Tunis;2022-08-07;61;9
Tunis;2023-01-05;61;14
Salzburg;2025-03-15;81;9
Salzburg;2025-11-28;81;25
London;2025-02-04;251;30
London;2025-03-16;251;23
London;2021-01-18;251;13
London;2020-09-10;251;20
London;2022-10-20;251;12
Istanbul;2025-07-21;259;31
Istanbul;2025-10-19;259;45
Istanbul;2025-08-03;259;29
Istanbul;2020-01-19;259;26
Istanbul;2022-03-20;259;28
Istanbul;2023-12-24;259;20
Istanbul;2023-04-21;259;4
Istanbul;2023-07-16;259;4
Istanbul;2021-06-29;259;18
Tokyo;2023-05-07;387;24
Tokyo;2024-07-25;387;26
Tokyo;2021-12-28;387;13
Tokyo;2024-01-14;387;15
Tokyo;2024-10-18;387;31
Tokyo;2022-01-12;387;16
Delhi;2022-06-16;381;35
Delhi;2025-08-10;381;21
Delhi;2025-07-08;381;26
Delhi;2024-05-26;381;16
Delhi;2025-03-15;381;34
Delhi;2023-12-14;381;24
Delhi;2020-08-19;381;33
Delhi;2024-10-27;381;26
Delhi;2024-12-05;381;23
Delhi;2020-12-30;381;19
Delhi;2025-09-11;381;8
Delhi;2024-08-27;381;10
Delhi;2021-12-09;381;25
Delhi;2024-02-13;381;36
Tokyo;2022-01-16;59;10
Tokyo;2025-01-02;59;24
Tokyo;2024-06-28;59;14
Tokyo;2021-12-20;59;23
Tokyo;2021-01-20;59;13
Tokyo;2025-03-23;59;15
Tokyo;2025-03-03;59;19
Tokyo;2023-05-04;59;9
Edinburgh;2022-02-03;70;28
Edinburgh;2023-09-17;70;11
Edinburgh;2022-03-15;70;34
Edinburgh;2023-08-18;70;8
Edinburgh;2024-02-29;70;35
Edinburgh;2024-10-27;70;25
Edinburgh;2023-06-18;70;41
Edinburgh;2022-01-05;70;10
Marrakesh;2025-01-31;211;24
Gothenburg;2022-09-14;122;37
Gothenburg;2021-04-06;122;18
Gothenburg;2022-11-25;122;31
Gothenburg;2024-09-16;122;39
Tokyo;2022-09-22;197;27
Tokyo;2022-01-08;197;7
Tokyo;2022-05-24;197;17
Tokyo;2025-02-13;197;43
Tokyo;2020-04-17;197;12
Tokyo;2022-01-31;197;14
Oslo;2024-02-02;86;4
Oslo;2020-08-07;86;19
Oslo;2023-10-05;86;14
Oslo;2025-10-31;86;7
Oslo;2024-04-21;86;27
Oslo;2025-12-01;86;40
Copenhagen;2020-11-28;238;36
Copenhagen;2021-10-28;238;18
Venice;2023-02-04;282;23
Venice;2022-07-29;282;30
Venice;2021-10-24;282;3
Venice;2023-08-14;282;18
Venice;2021-09-07;282;23
Venice;2023-09-10;282;21
Venice;2025-06-11;282;12
Venice;2020-10-31;282;20
Venice;2020-03-16;282;13
Venice;2023-12-25;282;24
Venice;2021-02-17;282;26
Venice;2025-12-17;282;17
Venice;2024-04-14;282;5
Venice;2024-04-29;282;5
Hammamet;2022-05-27;366;22
Hammamet;2024-01-05;366;7
Hammamet;2020-05-18;366;30
Hammamet;2025-03-18;366;30
Hammamet;2024-07-10;366;6
Hammamet;2022-03-11;366;24
Hammamet;2024-01-10;366;36
Hammamet;2025-06-19;366;39
Thessaloniki;2022-10-24;310;11
Aarhus;2023-09-04;342;9
Aarhus;2024-04-13;342;14
Aarhus;2022-07-14;342;30
Aarhus;2024-05-18;342;35
Aarhus;2025-09-09;342;31
Aarhus;2021-03-20;342;35
Aarhus;2025-05-14;342;20
Aarhus;2025-03-16;342;17
Aarhus;2023-05-08;342;35
Aarhus;2022-03-28;342;37
Aarhus;2024-06-09;342;25
Aarhus;2020-02-26;342;19
Aarhus;2023-07-11;342;29
Aarhus;2021-04-22;342;19
Aarhus;2022-08-16;342;17
Cork;2022-04-27;371;34
Cork;2021-08-19;371;11
Cork;2023-11-29;371;28
Cork;2024-12-30;371;12
Cork;2025-05-01;371;26
Cork;2021-04-16;371;14
Cork;2024-02-21;371;26
Cork;2024-03-17;371;32
Cork;2023-03-14;371;7
Cork;2021-01-18;371;33
Cork;2020-07-21;371;21
Cork;2025-06-16;46;27
Cork;2023-09-20;46;15
Cork;2025-01-02;46;20
Cork;2025-05-15;46;34
Cork;2025-02-16;46;47
Cork;2021-03-18;46;11
Cork;2023-05-27;46;9
Cork;2021-10-28;46;40
Reykjavik;2021-04-26;371;35
Warsaw;2025-06-01;156;25
Warsaw;2024-08-08;156;29
Warsaw;2024-02-29;156;20
Warsaw;2025-10-07;156;10
Shanghai;2021-03-20;88;13
Osaka;2020-10-19;339;28
Osaka;2022-05-19;339;4
Osaka;2021-06-18;339;45
Hurghada;2023-07-18;72;30
Hurghada;2021-10-11;72;49
Hurghada;2020-03-05;72;10
Hurghada;2020-09-26;72;7
Hurghada;2025-07-30;72;29
Hurghada;2023-08-01;72;39
Hurghada;2025-10-12;72;16
Hurghada;2025-01-06;72;21
Hurghada;2020-04-20;72;7
Hurghada;2022-08-21;72;38
Hurghada;2023-11-09;72;34
Hurghada;2023-11-19;72;29
Vienna;2025-09-28;393;21
Vienna;2021-05-12;393;17
Vienna;2022-02-23;393;7
Vienna;2022-04-01;393;15
Vienna;2022-09-13;393;22
Vienna;2021-01-14;393;48
Vienna;2024-01-03;393;25
Vienna;2025-04-01;393;24
Vienna;2025-04-21;393;28
Vienna;2022-07-03;393;11
Vienna;2025-08-19;393;11
Vienna;2021-12-15;393;9
Vienna;2023-08-01;393;15
Vienna;2025-09-05;393;9
Vienna;2024-06-19;393;18
Copenhagen;2023-12-24;226;20
Copenhagen;2020-02-03;226;5
Copenhagen;2025-12-16;226;17
Copenhagen;2023-06-22;226;37
Copenhagen;2025-11-19;226;36
Copenhagen;2024-12-24;226;22
Copenhagen;2025-07-19;226;18
Copenhagen;2022-12-24;226;18
Hammamet;2022-08-22;352;37
Hammamet;2022-01-21;352;35
Hammamet;2025-09-01;352;25
Hammamet;2022-01-31;352;7
Hammamet;2023-08-16;352;30
Hammamet;2021-12-17;352;13
Hammamet;2025-07-06;352;27
Hammamet;2024-03-09;352;30
Hammamet;2022-04-08;352;8
Hammamet;2021-09-05;352;49
Hammamet;2022-01-28;352;17
Hammamet;2025-12-04;352;25
Hammamet;2025-11-12;352;7
Hammamet;2022-08-06;352;10
Toronto;2024-08-27;52;13
Toronto;2023-10-29;52;16
Toronto;2024-09-19;52;12
Toronto;2023-12-26;52;19
Toronto;2024-07-31;52;12
Toronto;2023-10-27;52;19
Toronto;2024-04-17;52;19
Toronto;2021-05-25;52;14
Toronto;2024-10-06;52;27
Toronto;2023-11-29;52;7
Edinburgh;2020-06-12;342;38
Edinburgh;2025-12-18;342;35
Edinburgh;2024-10-26;342;15
Edinburgh;2021-10-29;342;24
Edinburgh;2024-10-24;342;11
Edinburgh;2021-09-07;342;17
Edinburgh;2020-09-13;342;11
Edinburgh;2021-03-31;342;21
Edinburgh;2024-02-02;342;20
Edinburgh;2021-05-18;342;19
Edinburgh;2024-02-20;342;29
Edinburgh;2025-10-21;342;39
Edinburgh;2021-01-21;342;17
Ostrava;2023-01-06;224;15
Ostrava;2025-02-15;224;48
Ostrava;2021-06-10;224;12
Ostrava;2025-05-24;224;25
Ostrava;2021-10-02;224;32
Ostrava;2025-01-07;224;5
Ostrava;2021-02-18;224;18
Ostrava;2022-05-14;224;25
Ostrava;2022-11-18;224;39
Ostrava;2023-12-10;224;10
Ostrava;2023-11-22;224;26
Ostrava;2022-08-26;224;42
Madrid;2024-03-28;317;26
Madrid;2021-11-03;317;9
Madrid;2022-07-06;317;20
Madrid;2025-08-23;317;19
Madrid;2020-01-09;317;10
Tunis;2024-09-21;112;7
Tunis;2025-09-01;112;14
Tunis;2021-12-27;112;22
Tunis;2024-05-31;112;13
Tunis;2025-09-10;112;34
Toronto;2025-05-24;290;33
Manchester;2020-01-13;331;34
Manchester;2025-05-26;331;7
Manchester;2023-02-20;331;5
Manchester;2024-10-06;331;24
Manchester;2023-08-26;331;37
Manchester;2022-06-26;331;19
Porto;2020-06-10;143;13
Porto;2023-08-09;143;14
Porto;2020-08-11;143;30
Porto;2021-08-08;143;34
Porto;2025-10-06;143;4
Porto;2024-02-20;143;39
Krakow;2025-12-01;98;30
Krakow;2024-09-10;98;23
Krakow;2020-09-08;98;12
Krakow;2022-05-15;98;32
Krakow;2025-04-22;98;27
Krakow;2023-02-12;98;13
Krakow;2022-08-12;98;7
Krakow;2023-03-23;98;28
Krakow;2021-08-05;98;3
Dubrovnik;2023-12-12;366;7
Dubrovnik;2024-03-12;366;4
Dubrovnik;2023-07-12;366;22
Dubrovnik;2021-09-14;366;15
Dubrovnik;2024-06-18;366;18
Dubrovnik;2024-10-11;366;8
Dubrovnik;2025-09-22;366;9
Dubrovnik;2021-05-06;366;41
Dubrovnik;2024-05-26;366;14
Dubrovnik;2025-05-12;366;6
Dubrovnik;2024-09-06;366;19
Dubrovnik;2022-06-08;366;16
Dubrovnik;2024-09-29;366;35
Dubrovnik;2024-05-16;366;14
Dubrovnik;2020-07-27;366;34
Montreal;2020-03-29;81;26
Montreal;2025-05-30;81;41
Montreal;2020-12-25;81;27
Montreal;2025-05-17;81;8
Montreal;2020-01-02;81;3
Montreal;2022-09-14;81;43
Montreal;2020-12-24;81;20
Montreal;2024-07-13;81;44
Montreal;2023-07-02;81;29
Montreal;2024-11-10;81;8
Brussels;2020-04-03;136;23
Brussels;2020-05-10;136;40
Brussels;2021-02-26;136;32
Thessaloniki;2025-08-06;238;9
Thessaloniki;2024-08-24;238;9
Thessaloniki;2022-04-30;238;10
Thessaloniki;2023-02-28;238;14
Thessaloniki;2023-11-24;238;17
Thessaloniki;2022-07-10;238;28
Thessaloniki;2020-09-07;238;7
Thessaloniki;2022-02-20;238;46
Thessaloniki;2024-03-04;238;21
Thessaloniki;2020-02-11;238;31
Thessaloniki;2022-12-12;238;18
Thessaloniki;2023-03-22;238;8
Thessaloniki;2021-01-11;238;33
Thessaloniki;2020-03-27;238;10
Thessaloniki;2021-05-26;238;5
Melbourne;2020-11-25;361;4
Melbourne;2025-08-02;361;15
Melbourne;2022-04-22;361;41
Melbourne;2022-10-13;361;13
Melbourne;2024-05-10;361;32
Melbourne;2020-04-21;361;31
Melbourne;2025-11-04;361;29
Melbourne;2022-05-14;361;15
Melbourne;2024-09-29;361;23
Melbourne;2024-04-23;361;25
Melbourne;2022-01-19;361;24
Melbourne;2021-07-07;361;20
Melbourne;2025-09-24;361;23
Melbourne;2022-01-25;361;23
Sydney;2020-02-12;228;34
Sydney;2025-02-08;228;34
Beijing;2025-05-25;314;7
Beijing;2024-02-04;314;13
Beijing;2021-07-20;314;44
Beijing;2020-05-30;314;2
Beijing;2025-02-05;314;40
Beijing;2025-03-21;314;28
Beijing;2024-08-05;314;20
Beijing;2025-08-10;314;19
Lisbon;2021-11-12;257;18
Lisbon;2023-11-04;257;6
Madrid;2020-12-01;108;28
Madrid;2023-04-22;108;34
Madrid;2025-09-28;108;6
Madrid;2022-02-06;108;5
Delhi;2022-09-07;295;26
Delhi;2020-12-26;295;3
Delhi;2020-11-29;295;20
Delhi;2023-03-02;295;32
Delhi;2022-06-01;295;30
Delhi;2022-06-09;295;36
Delhi;2023-04-23;295;17
Delhi;2025-05-15;295;25
Delhi;2025-07-06;295;33
Delhi;2023-09-27;295;26
Delhi;2021-05-21;295;23
Thessaloniki;2022-10-31;114;30
Thessaloniki;2025-10-07;114;19
Thessaloniki;2021-04-09;114;3
Thessaloniki;2024-01-01;114;25
Thessaloniki;2025-01-09;114;18
Thessaloniki;2023-01-26;114;8
Thessaloniki;2022-12-07;114;5
Thessaloniki;2023-06-02;114;8
Thessaloniki;2020-02-19;114;20
Thessaloniki;2024-12-08;114;4
Bergen;2024-09-02;315;3
Bergen;2024-01-09;315;27
Bergen;2020-01-30;315;15
Bergen;2022-09-28;315;22
Antwerp;2020-04-07;247;36
Antwerp;2022-11-12;247;30
Antwerp;2021-03-17;247;39
Antwerp;2025-08-22;247;22
Antwerp;2022-04-22;247;23
Antwerp;2020-05-23;247;8
Antwerp;2025-05-28;247;39
Antwerp;2020-07-17;247;28
Antwerp;2022-05-22;247;9
Antwerp;2021-12-20;247;38
Antwerp;2022-06-24;247;19
Antwerp;2020-10-28;247;9
Mumbai;2023-06-07;304;2
Mumbai;2024-01-19;304;33
Mumbai;2020-11-16;304;19
Mumbai;2022-07-01;304;10
Mumbai;2023-03-07;304;13
Mumbai;2024-01-13;304;21
Mumbai;2025-06-11;304;19
Istanbul;2021-11-04;40;32
Istanbul;2024-02-29;40;31
Istanbul;2020-03-23;40;5
Istanbul;2020-11-30;40;8
Reykjavik;2020-09-26;306;12
Reykjavik;2023-03-25;306;47
Reykjavik;2022-01-02;306;19
Reykjavik;2022-06-20;306;37
Reykjavik;2020-10-06;306;28
Reykjavik;2024-03-30;306;33
Reykjavik;2025-04-01;306;24
